"100年03月02日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","25,192,029","708,465,481","6,199","-0.73",
"食品類指數          ","28,314,048","887,608,871","11,450","-11.49",
"塑膠類指數          ","115,539,132","5,525,820,635","42,548","-11.12",
"紡織纖維類指數      ","70,485,154","1,522,337,640","21,042","-4.41",
"電機機械類指數      ","38,906,091","2,021,538,949","17,737","-0.96",
"電器電纜類指數      ","21,914,866","373,338,084","6,228","-0.76",
"化學生技醫療類指數  ","73,023,157","3,479,015,458","29,113","-1.13",
"化學類指數          ","58,379,394","2,655,643,977","21,403","-1.31",
"生技醫療類指數      ","14,643,763","823,371,481","7,710","-0.48",
"玻璃陶瓷類指數      ","8,254,049","269,547,912","3,048","-0.81",
"造紙類指數          ","8,500,041","129,521,602","2,623","-1.58",
"鋼鐵類指數          ","61,017,288","1,598,261,089","18,525","-1.02",
"橡膠類指數          ","29,137,366","1,094,567,393","12,227","-0.13",
"汽車類指數          ","32,289,560","1,607,018,746","13,698","1.99",
"電子類指數          ","1,501,757,175","79,479,984,299","530,083","-2.69",
"半導體類指數        ","406,014,200","20,537,554,678","134,268","-0.47",
"電腦及週邊設備類指數","192,272,262","9,840,935,601","72,416","-1.57",
"光電類指數          ","426,141,245","22,117,482,575","156,566","-0.56",
"通信網路類指數      ","99,918,597","12,509,203,003","42,922","0.12",
"電子零組件類指數    ","242,507,448","6,926,606,058","72,621","-0.65",
"電子通路類指數      ","33,184,276","1,714,323,554","13,713","-2.29",
"資訊服務類指數      ","8,105,021","232,458,642","3,768","-0.46",
"其他電子類指數      ","93,614,126","5,601,420,188","33,809","-1.06",
"建材營造類指數      ","91,803,761","2,529,274,197","33,874","-0.46",
"航運業類指數        ","145,107,391","3,284,342,853","36,928","-1.77",
"觀光事業類指數      ","4,211,870","249,739,038","1,979","-1.19",
"金融保險類指數      ","391,499,296","8,077,017,945","86,212","-12.05",
"貿易百貨類指數      ","24,519,862","1,498,273,650","11,769","-1.84",
"油電燃氣類指數      ","7,371,342","555,415,625","3,407","-4.10",
"其他類指數          ","23,064,924","782,691,700","10,295","-1.04",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

