"98年04月27日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","46,138,000","1,257,725,000","12,723","-2.33",
"食品類指數          ","117,235,000","2,258,255,000","29,562","-17.64",
"塑膠類指數          ","149,251,000","3,127,128,000","32,115","-3.23",
"紡織纖維類指數      ","73,130,000","838,329,000","14,898","-4.04",
"電機機械類指數      ","83,782,000","1,316,864,000","20,714","-2.42",
"電器電纜類指數      ","38,549,000","362,508,000","7,150","-1.86",
"化學生技醫療類指數  ","141,938,000","4,206,063,000","44,786","-0.64",
"化學類指數          ","99,773,000","2,593,898,000","28,867","-1.74",
"生技醫療類指數      ","42,165,000","1,612,165,000","15,919","2.44",
"玻璃陶瓷類指數      ","15,405,000","274,586,000","3,786","-1.37",
"造紙類指數          ","54,057,000","588,913,000","10,138","-5.86",
"鋼鐵類指數          ","234,655,000","4,615,279,000","58,112","-2.80",
"橡膠類指數          ","81,422,000","2,363,437,000","24,068","-2.69",
"汽車類指數          ","47,038,000","722,706,000","9,611","-2.31",
"電子類指數          ","3,006,554,000","83,726,938,000","757,765","-6.17",
"半導體類指數        ","860,166,000","27,229,419,000","210,158","-1.07",
"電腦及週邊設備類指數","407,370,000","12,115,961,000","114,632","-1.24",
"光電類指數          ","940,149,000","18,059,230,000","193,234","-2.84",
"通信網路類指數      ","201,455,000","8,595,338,000","67,449","-1.21",
"電子零組件類指數    ","295,094,000","6,981,111,000","80,081","-1.76",
"電子通路類指數      ","98,022,000","2,614,648,000","29,649","-3.62",
"資訊服務類指數      ","8,614,000","669,321,000","3,759","-0.33",
"其他電子類指數      ","195,684,000","7,461,910,000","58,803","-1.54",
"建材營造類指數      ","246,535,000","4,392,585,000","56,035","-8.32",
"航運業類指數        ","320,896,000","6,213,466,000","73,550","-4.82",
"觀光事業類指數      ","26,843,000","1,095,240,000","8,883","-7.71",
"金融保險類指數      ","1,036,616,000","15,264,827,000","168,788","-34.63",
"貿易百貨類指數      ","58,023,000","1,237,755,000","15,718","-2.03",
"油電燃氣類指數      ","9,896,000","398,571,000","3,028","-0.95",
"其他類指數          ","80,756,000","1,836,553,000","24,306","-2.69",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

