"97年09月02日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥工業            ","30,869,000","955,115,000","10,694","0.35",
"食品工業            ","23,997,000","480,442,000","8,184","-6.49",
"塑膠工業            ","78,893,000","1,623,614,000","17,502","-1.05",
"紡織纖維            ","45,029,000","820,611,000","11,289","-0.19",
"電機機械            ","19,696,000","312,241,000","5,673","-0.83",
"電器電纜            ","12,959,000","132,026,000","3,049","-0.81",
"化學生技醫療        ","60,047,000","1,868,989,000","20,819","-0.73",
"玻璃陶瓷            ","12,326,000","219,472,000","2,656","-1.78",
"造紙工業            ","11,674,000","144,626,000","3,374","-1.42",
"鋼鐵工業            ","76,041,000","2,199,585,000","25,454","-2.42",
"橡膠工業            ","16,001,000","436,500,000","6,032","-0.27",
"汽車工業            ","6,180,000","135,211,000","2,096","-0.90",
"電子工業            ","1,397,300,000","70,512,338,000","460,656","-5.82",
"建材營造            ","74,175,000","1,541,234,000","23,559","-7.16",
"航運業              ","94,819,000","2,122,780,000","25,937","-1.47",
"觀光事業            ","6,934,000","458,468,000","2,761","-7.34",
"金融保險            ","239,551,000","4,749,451,000","47,495","-7.72",
"貿易百貨            ","29,502,000","639,029,000","9,058","-1.58",
"其他                ","34,952,000","879,902,000","13,233","-2.99",
"化學工業            ","52,573,000","1,634,324,000","17,355","-0.84",
"生技醫療            ","7,474,000","234,665,000","3,464","-0.28",
"油電燃氣            ","8,916,000","440,507,000","2,500","-0.41",
"半導體              ","431,666,000","21,803,325,000","127,364","-2.00",
"電腦及週邊設備      ","217,608,000","9,659,846,000","73,770","-1.51",
"光電                ","369,646,000","11,617,311,000","108,532","-0.48",
"通信網路            ","85,617,000","8,347,787,000","35,382","-0.32",
"電子零組件          ","108,398,000","3,725,415,000","41,490","-0.63",
"電子通路            ","44,994,000","1,916,530,000","16,937","-2.22",
"資訊服務            ","1,693,000","66,392,000","690","-0.52",
"其他電子            ","137,678,000","13,375,732,000","56,491","-2.82",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

