"104年07月16日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","13,510,762","492,158,982","6,509","-1.15",
"食品類指數          ","11,291,086","544,841,323","6,184","8.02",
"塑膠類指數          ","34,750,486","1,408,271,666","18,043","-1.38",
"紡織纖維類指數      ","43,867,155","1,336,600,048","19,068","0.17",
"電機機械類指數      ","24,614,968","1,495,067,162","13,639","-0.36",
"電器電纜類指數      ","8,565,502","78,747,120","2,720","-0.04",
"化學生技醫療類指數  ","27,001,877","1,996,064,253","16,369","0.88",
"化學類指數          ","12,700,805","543,405,515","6,078","0.45",
"生技醫療類指數      ","14,301,072","1,452,658,738","10,291","1.01",
"玻璃陶瓷類指數      ","2,841,775","62,285,386","1,386","0.20",
"造紙類指數          ","2,975,878","32,425,260","1,224","0.13",
"鋼鐵類指數          ","16,311,993","323,718,369","6,501","-0.14",
"橡膠類指數          ","9,160,891","360,616,515","5,047","-0.17",
"汽車類指數          ","6,637,050","356,013,578","3,155","1.52",
"電子類指數          ","998,786,702","46,011,803,390","379,167","-1.22",
"半導體類指數        ","311,665,171","15,438,145,539","103,723","-1.23",
"電腦及週邊設備類指數","130,024,071","5,810,721,864","55,506","0.37",
"光電類指數          ","225,217,316","7,466,356,033","64,573","0.45",
"通信網路類指數      ","92,502,874","4,779,104,441","47,079","-1.38",
"電子零組件類指數    ","131,931,115","6,083,394,466","62,356","0.52",
"電子通路類指數      ","9,499,596","342,328,011","5,679","-0.15",
"資訊服務類指數      ","14,059,962","531,487,236","7,442","1.26",
"其他電子類指數      ","83,886,597","5,560,265,800","32,809","0.32",
"建材營造類指數      ","34,200,885","737,621,831","13,226","-0.06",
"航運業類指數        ","149,331,386","2,724,738,198","33,131","1.32",
"觀光事業類指數      ","4,402,611","359,072,060","3,009","0.79",
"金融保險類指數      ","266,049,172","5,889,831,538","70,103","4.78",
"貿易百貨類指數      ","14,002,642","460,177,983","5,609","1.51",
"油電燃氣類指數      ","3,586,507","186,140,782","1,821","-1.54",
"其他類指數          ","47,732,581","2,556,283,054","23,746","0.63",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

