"97年09月15日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥工業            ","44,025,000","1,009,876,000","9,858","-5.94",
"食品工業            ","24,712,000","463,578,000","7,743","-24.65",
"塑膠工業            ","81,456,000","2,360,277,000","20,765","-3.82",
"紡織纖維            ","50,358,000","763,755,000","9,697","-15.26",
"電機機械            ","26,442,000","420,010,000","7,284","-2.75",
"電器電纜            ","16,421,000","142,976,000","3,689","-1.95",
"化學生技醫療        ","61,756,000","1,909,785,000","20,771","-4.24",
"玻璃陶瓷            ","5,613,000","78,908,000","1,565","-1.95",
"造紙工業            ","11,096,000","123,615,000","2,785","-7.46",
"鋼鐵工業            ","117,171,000","3,128,567,000","35,435","-0.22",
"橡膠工業            ","23,441,000","594,172,000","7,634","-4.63",
"汽車工業            ","11,671,000","199,738,000","2,954","-3.41",
"電子工業            ","1,093,443,000","47,745,922,000","351,186","-10.23",
"建材營造            ","80,549,000","1,133,106,000","19,260","-12.03",
"航運業              ","103,874,000","2,166,218,000","27,731","-3.38",
"觀光事業            ","5,468,000","240,490,000","2,266","-3.41",
"金融保險            ","379,962,000","7,352,827,000","69,688","-50.28",
"貿易百貨            ","20,138,000","413,576,000","6,168","-1.97",
"其他                ","38,053,000","834,107,000","12,084","-4.57",
"化學工業            ","54,610,000","1,730,805,000","17,649","-4.36",
"生技醫療            ","7,146,000","178,980,000","3,122","-3.00",
"油電燃氣            ","6,175,000","292,718,000","2,253","-0.90",
"半導體              ","305,090,000","12,076,477,000","91,161","-2.32",
"電腦及週邊設備      ","194,488,000","7,697,435,000","63,883","-3.26",
"光電                ","287,616,000","7,770,385,000","83,100","-3.03",
"通信網路            ","93,107,000","8,924,709,000","35,692","-1.06",
"電子零組件          ","85,538,000","2,611,159,000","30,248","-3.14",
"電子通路            ","33,343,000","1,188,173,000","13,523","-5.07",
"資訊服務            ","1,558,000","91,885,000","837","-3.50",
"其他電子            ","92,703,000","7,385,699,000","32,742","-3.57",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

