"100年11月24日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","24,201,548","723,025,095","8,162","2.95",
"食品類指數          ","31,507,767","1,386,521,674","14,000","19.01",
"塑膠類指數          ","99,411,111","3,532,395,212","32,193","5.41",
"紡織纖維類指數      ","63,576,276","958,121,863","17,599","8.59",
"電機機械類指數      ","35,434,935","2,199,966,258","15,460","1.03",
"電器電纜類指數      ","18,908,081","186,349,783","5,103","0.23",
"化學生技醫療類指數  ","57,520,357","2,159,200,378","25,415","1.34",
"化學類指數          ","46,761,046","1,742,738,289","19,994","1.46",
"生技醫療類指數      ","10,759,311","416,462,089","5,421","0.76",
"玻璃陶瓷類指數      ","10,417,709","209,198,567","3,452","-0.29",
"造紙類指數          ","6,917,661","72,272,275","2,121","1.50",
"鋼鐵類指數          ","61,401,588","1,391,521,528","19,563","2.11",
"橡膠類指數          ","22,704,651","1,040,138,299","10,338","3.84",
"汽車類指數          ","36,531,284","1,824,715,870","15,695","2.68",
"電子類指數          ","1,258,410,903","52,010,383,429","427,614","-1.38",
"半導體類指數        ","282,720,743","14,916,835,922","94,664","-0.53",
"電腦及週邊設備類指數","161,850,756","6,214,724,573","57,821","-0.88",
"光電類指數          ","442,254,762","14,613,768,554","126,338","0.18",
"通信網路類指數      ","106,994,630","6,679,557,056","47,769","-1.93",
"電子零組件類指數    ","129,817,721","4,079,253,795","49,424","-0.10",
"電子通路類指數      ","21,449,207","720,682,096","8,184","1.73",
"資訊服務類指數      ","8,192,636","147,483,435","3,763","-0.18",
"其他電子類指數      ","105,130,448","4,638,077,998","39,651","0.41",
"建材營造類指數      ","62,033,860","1,230,740,850","21,016","3.74",
"航運業類指數        ","71,446,477","1,244,978,900","21,448","1.81",
"觀光事業類指數      ","5,623,440","204,322,770","2,447","2.36",
"金融保險類指數      ","497,877,692","8,269,828,795","102,998","24.30",
"貿易百貨類指數      ","37,877,393","1,862,629,788","17,441","3.68",
"油電燃氣類指數      ","6,401,117","437,719,412","2,905","1.91",
"其他類指數          ","45,025,741","1,532,218,229","19,698","0.37",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

