"106年09月04日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","6,379,765","179,168,305","2,502","-0.43",
"食品類指數          ","18,897,331","1,024,979,403","9,379","-2.29",
"塑膠類指數          ","243,100,817","4,668,815,518","50,660","-0.21",
"紡織纖維類指數      ","56,524,953","1,717,925,157","19,267","-2.71",
"電機機械類指數      ","77,182,965","3,008,218,818","30,981","-1.77",
"電器電纜類指數      ","57,558,804","781,216,375","12,944","1.14",
"化學生技醫療類指數  ","38,755,207","1,439,706,207","18,584","-0.45",
"化學類指數          ","28,438,382","747,352,768","11,698","-0.06",
"生技醫療類指數      ","10,316,825","692,353,439","6,886","-0.65",
"玻璃陶瓷類指數      ","7,699,080","94,051,132","2,309","-0.25",
"造紙類指數          ","22,503,654","478,110,539","7,482","-4.03",
"鋼鐵類指數          ","53,955,144","952,000,023","15,302","0.29",
"橡膠類指數          ","11,452,003","518,288,141","5,100","1.67",
"汽車類指數          ","4,493,952","333,091,503","2,779","-0.06",
"電子類指數          ","1,608,405,194","73,052,133,028","550,510","-0.66",
"半導體類指數        ","589,665,850","22,050,318,405","163,029","0.58",
"電腦及週邊設備類指數","157,871,518","6,427,930,560","64,848","-0.25",
"光電類指數          ","490,941,736","19,857,624,915","144,821","-0.35",
"通信網路類指數      ","87,375,705","5,075,580,727","41,628","0.00",
"電子零組件類指數    ","184,713,113","10,785,495,595","88,047","-0.79",
"電子通路類指數      ","29,707,478","1,075,221,828","12,866","-0.36",
"資訊服務類指數      ","2,804,594","70,752,134","1,266","-0.43",
"其他電子類指數      ","65,325,200","7,709,208,864","34,005","-1.18",
"建材營造類指數      ","44,546,743","1,236,959,472","12,639","-0.43",
"航運業類指數        ","115,610,071","2,337,098,315","30,957","-1.36",
"觀光事業類指數      ","1,967,825","155,282,228","1,188","-0.76",
"金融保險類指數      ","330,499,370","5,061,007,011","70,154","-7.01",
"貿易百貨類指數      ","19,464,125","552,018,377","7,269","-1.79",
"油電燃氣類指數      ","3,467,869","307,492,331","1,571","1.18",
"其他類指數          ","28,325,242","1,700,523,388","16,207","-1.85",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

