"108年10月21日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","38,914,660","1,477,237,285","13,788","2.31",
"食品類指數          ","22,104,930","1,223,019,239","10,976","15.48",
"塑膠類指數          ","45,719,625","1,569,966,543","18,707","-0.01",
"紡織纖維類指數      ","30,878,812","843,526,800","12,552","1.61",
"電機機械類指數      ","28,897,093","1,877,260,374","13,885","-1.04",
"電器電纜類指數      ","22,834,877","352,323,363","7,816","0.81",
"化學生技醫療類指數  ","40,077,468","1,976,042,040","21,700","0.32",
"化學類指數          ","23,735,069","664,029,872","10,539","0.14",
"生技醫療類指數      ","16,342,399","1,312,012,168","11,161","0.36",
"玻璃陶瓷類指數      ","4,057,144","45,323,122","1,419","0.59",
"造紙類指數          ","10,115,372","145,459,614","3,839","3.28",
"鋼鐵類指數          ","29,697,943","750,005,415","16,230","0.23",
"橡膠類指數          ","44,691,889","1,357,539,974","17,243","3.09",
"汽車類指數          ","17,958,428","878,046,813","9,318","2.67",
"電子類指數          ","969,146,108","70,452,279,228","448,071","-1.36",
"半導體類指數        ","247,888,153","25,483,810,771","119,046","-1.76",
"電腦及週邊設備類指數","125,265,734","5,955,809,093","60,560","0.76",
"光電類指數          ","180,993,134","7,762,848,361","55,385","0.36",
"通信網路類指數      ","60,539,918","4,275,275,828","30,420","0.11",
"電子零組件類指數    ","242,592,276","20,161,572,313","126,898","0.19",
"電子通路類指數      ","34,948,196","1,127,008,152","16,247","0.27",
"資訊服務類指數      ","3,461,585","180,079,964","2,381","-0.06",
"其他電子類指數      ","73,457,112","5,505,874,746","37,134","0.29",
"建材營造類指數      ","126,691,134","2,171,473,019","38,776","4.02",
"航運業類指數        ","55,067,267","973,109,836","17,462","0.65",
"觀光事業類指數      ","5,570,766","235,628,513","2,903","0.67",
"金融保險類指數      ","206,773,623","4,072,291,041","65,349","3.25",
"貿易百貨類指數      ","17,502,625","1,017,393,915","7,711","2.02",
"油電燃氣類指數      ","2,827,871","187,534,111","1,832","0.38",
"其他類指數          ","56,492,576","3,248,164,622","29,570","1.50",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

