"102年04月23日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","10,013,711","321,340,351","5,199","-1.03",
"食品類指數          ","18,269,436","765,606,769","8,456","-4.59",
"塑膠類指數          ","51,282,203","1,711,939,507","20,783","1.38",
"紡織纖維類指數      ","24,541,557","991,093,141","10,333","1.17",
"電機機械類指數      ","27,439,457","1,221,867,775","13,251","-1.22",
"電器電纜類指數      ","42,363,927","439,166,472","8,947","-0.39",
"化學生技醫療類指數  ","39,441,827","1,590,339,433","20,375","0.27",
"化學類指數          ","23,180,603","599,563,151","10,286","0.65",
"生技醫療類指數      ","16,261,224","990,776,282","10,089","-0.26",
"玻璃陶瓷類指數      ","1,946,922","30,932,927","1,050","0.12",
"造紙類指數          ","4,936,347","61,381,033","1,453","-0.64",
"鋼鐵類指數          ","60,076,189","993,301,859","13,694","-0.39",
"橡膠類指數          ","21,029,909","1,040,758,282","8,812","-4.00",
"汽車類指數          ","9,344,868","418,885,805","4,033","0.71",
"電子類指數          ","1,341,055,608","54,135,097,743","406,754","-2.03",
"半導體類指數        ","487,715,205","17,038,616,482","129,035","-1.41",
"電腦及週邊設備類指數","156,540,072","7,957,465,666","56,460","1.13",
"光電類指數          ","384,019,631","12,285,263,378","84,780","-0.48",
"通信網路類指數      ","90,060,460","8,252,796,863","42,955","-0.38",
"電子零組件類指數    ","103,556,119","3,562,161,483","41,702","-0.09",
"電子通路類指數      ","32,096,801","1,046,658,639","14,389","0.01",
"資訊服務類指數      ","4,390,002","75,375,784","1,586","-0.15",
"其他電子類指數      ","82,677,318","3,916,759,448","35,847","-0.35",
"建材營造類指數      ","51,089,926","1,231,988,718","20,510","0.36",
"航運業類指數        ","26,450,835","431,904,066","9,685","-0.19",
"觀光事業類指數      ","1,276,643","214,572,010","934","-0.10",
"金融保險類指數      ","238,106,215","4,234,831,386","61,885","-0.98",
"貿易百貨類指數      ","15,855,075","823,247,326","7,767","0.94",
"油電燃氣類指數      ","11,907,995","302,736,453","1,448","0.61",
"其他類指數          ","51,113,743","2,567,501,875","24,987","-0.52",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

