"104年07月15日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","14,051,625","514,376,492","6,869","-0.62",
"食品類指數          ","13,960,938","731,440,330","6,518","10.04",
"塑膠類指數          ","38,310,103","1,770,742,352","19,242","4.13",
"紡織纖維類指數      ","49,461,792","1,648,771,155","20,385","-1.62",
"電機機械類指數      ","27,687,363","1,709,390,945","16,472","0.76",
"電器電纜類指數      ","12,689,670","100,783,857","3,324","-0.35",
"化學生技醫療類指數  ","29,413,066","1,698,104,311","17,304","0.13",
"化學類指數          ","13,154,691","525,805,491","6,345","-0.20",
"生技醫療類指數      ","16,258,375","1,172,298,820","10,959","0.40",
"玻璃陶瓷類指數      ","3,562,190","57,321,396","1,420","0.33",
"造紙類指數          ","4,269,525","48,156,118","1,537","-0.57",
"鋼鐵類指數          ","23,162,019","532,214,380","7,587","0.59",
"橡膠類指數          ","12,440,662","493,836,504","7,065","-0.54",
"汽車類指數          ","4,444,310","345,233,313","3,005","0.80",
"電子類指數          ","1,048,993,860","49,900,383,762","404,893","-0.89",
"半導體類指數        ","408,038,142","17,116,762,828","125,021","-0.93",
"電腦及週邊設備類指數","148,416,561","6,310,612,365","62,221","0.78",
"光電類指數          ","193,359,233","8,867,614,050","72,969","-0.52",
"通信網路類指數      ","93,271,525","5,029,578,394","45,706","-1.12",
"電子零組件類指數    ","127,820,712","5,758,523,042","57,299","0.72",
"電子通路類指數      ","9,128,898","324,586,903","5,646","0.16",
"資訊服務類指數      ","15,755,481","570,330,156","8,165","-0.74",
"其他電子類指數      ","53,203,308","5,922,376,024","27,866","0.98",
"建材營造類指數      ","44,985,250","832,758,853","15,576","-2.44",
"航運業類指數        ","111,760,152","1,906,371,388","27,477","1.08",
"觀光事業類指數      ","5,616,092","321,818,132","2,989","0.28",
"金融保險類指數      ","328,751,340","7,058,855,507","74,042","7.63",
"貿易百貨類指數      ","12,097,486","582,681,530","5,792","0.17",
"油電燃氣類指數      ","8,347,975","475,061,216","3,981","0.01",
"其他類指數          ","43,271,196","2,654,146,712","25,375","1.24",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

