"97年07月31日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥工業            ","24,508,000","918,300,000","8,053","-3.31",
"食品工業            ","41,670,000","1,095,309,000","13,078","1.64",
"塑膠工業            ","68,449,000","2,202,343,000","19,119","0.78",
"紡織纖維            ","43,861,000","891,436,000","10,991","-3.61",
"電機機械            ","27,624,000","481,957,000","7,729","-0.04",
"電器電纜            ","15,681,000","172,023,000","3,980","-0.36",
"化學生技醫療        ","82,941,000","3,154,654,000","30,471","-2.63",
"玻璃陶瓷            ","5,836,000","120,404,000","1,969","0.25",
"造紙工業            ","17,640,000","261,543,000","4,260","-1.70",
"鋼鐵工業            ","78,389,000","2,192,146,000","22,287","0.42",
"橡膠工業            ","26,505,000","888,499,000","9,675","-0.70",
"汽車工業            ","15,448,000","328,234,000","3,503","-0.14",
"電子工業            ","1,389,916,000","60,446,903,000","429,066","-2.37",
"建材營造            ","136,962,000","3,211,920,000","39,705","-7.23",
"航運業              ","116,052,000","2,781,660,000","29,085","-1.97",
"觀光事業            ","7,299,000","413,962,000","2,958","-0.22",
"金融保險            ","425,421,000","8,991,792,000","80,734","3.75",
"貿易百貨            ","26,644,000","777,336,000","8,949","-4.12",
"其他                ","46,312,000","1,328,064,000","15,896","-1.55",
"化學工業            ","71,796,000","2,801,547,000","25,300","-2.88",
"生技醫療            ","11,145,000","353,107,000","5,171","-1.40",
"油電燃氣            ","7,584,000","378,926,000","2,828","-0.68",
"半導體              ","362,214,000","17,932,436,000","112,239","-0.67",
"電腦及週邊設備      ","213,525,000","8,161,243,000","58,458","0.13",
"光電                ","471,605,000","14,561,816,000","135,368","-2.16",
"通信網路            ","103,239,000","9,411,973,000","42,353","-0.70",
"電子零組件          ","77,825,000","2,767,322,000","28,193","-0.06",
"電子通路            ","48,806,000","2,241,476,000","19,276","-2.58",
"資訊服務            ","4,601,000","164,093,000","1,692","0.08",
"其他電子            ","108,101,000","5,206,544,000","31,487","0.19",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

