"98年06月10日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","31,175,000","902,215,000","9,169","0.31",
"食品類指數          ","90,574,000","2,028,350,000","25,528","12.69",
"塑膠類指數          ","102,884,000","2,056,444,000","24,796","0.47",
"紡織纖維類指數      ","76,432,000","1,092,391,000","16,824","-0.28",
"電機機械類指數      ","48,108,000","1,134,723,000","14,850","-1.12",
"電器電纜類指數      ","42,366,000","622,518,000","8,799","0.13",
"化學生技醫療類指數  ","99,218,000","3,350,085,000","32,720","-0.10",
"化學類指數          ","83,361,000","2,835,787,000","25,889","0.18",
"生技醫療類指數      ","15,857,000","514,298,000","6,831","-0.83",
"玻璃陶瓷類指數      ","5,713,000","83,050,000","1,985","0.25",
"造紙類指數          ","31,305,000","641,376,000","7,214","-4.51",
"鋼鐵類指數          ","172,352,000","3,803,935,000","43,319","2.36",
"橡膠類指數          ","56,210,000","1,854,300,000","17,470","5.30",
"汽車類指數          ","88,286,000","1,760,947,000","22,410","-2.30",
"電子類指數          ","1,825,921,000","66,596,837,000","540,787","2.32",
"半導體類指數        ","565,613,000","22,596,495,000","163,538","1.39",
"電腦及週邊設備類指數","236,958,000","7,300,931,000","70,652","0.21",
"光電類指數          ","552,794,000","16,460,373,000","146,869","0.13",
"通信網路類指數      ","142,372,000","9,354,485,000","51,930","-0.11",
"電子零組件類指數    ","176,859,000","3,904,586,000","48,573","0.09",
"電子通路類指數      ","53,924,000","1,649,971,000","18,571","-1.15",
"資訊服務類指數      ","3,871,000","280,154,000","2,012","-1.07",
"其他電子類指數      ","93,530,000","5,049,842,000","38,642","0.60",
"建材營造類指數      ","233,022,000","6,417,978,000","64,540","-6.91",
"航運業類指數        ","140,274,000","3,847,551,000","43,932","-0.24",
"觀光事業類指數      ","25,028,000","1,044,821,000","9,338","7.78",
"金融保險類指數      ","733,673,000","13,260,246,000","130,619","7.66",
"貿易百貨類指數      ","55,450,000","1,369,089,000","14,785","1.80",
"油電燃氣類指數      ","6,907,000","263,017,000","2,351","0.66",
"其他類指數          ","69,885,000","1,807,294,000","21,699","-0.97",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

