"100年07月07日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","39,992,702","1,582,877,791","12,437","3.15",
"食品類指數          ","30,446,038","1,034,590,483","10,370","2.37",
"塑膠類指數          ","130,156,076","6,354,993,470","34,559","-7.97",
"紡織纖維類指數      ","80,665,494","2,207,918,392","23,409","2.06",
"電機機械類指數      ","46,111,542","3,087,047,189","20,013","-0.33",
"電器電纜類指數      ","24,893,559","374,347,010","6,850","0.12",
"化學生技醫療類指數  ","87,276,785","4,027,060,363","33,111","0.43",
"化學類指數          ","76,544,355","3,441,943,597","27,762","0.44",
"生技醫療類指數      ","10,732,430","585,116,766","5,349","0.29",
"玻璃陶瓷類指數      ","11,518,492","488,673,879","4,360","2.12",
"造紙類指數          ","9,419,236","160,752,943","3,418","2.05",
"鋼鐵類指數          ","42,867,617","1,216,497,861","13,840","0.44",
"橡膠類指數          ","61,976,582","3,088,573,244","21,573","1.09",
"汽車類指數          ","28,823,513","1,283,412,691","10,157","-0.91",
"電子類指數          ","988,710,773","59,808,359,116","367,415","-3.70",
"半導體類指數        ","293,432,055","16,378,278,734","94,656","-0.67",
"電腦及週邊設備類指數","141,563,204","8,994,064,030","55,987","-0.68",
"光電類指數          ","202,318,268","10,369,172,976","76,173","-0.33",
"通信網路類指數      ","138,232,802","13,286,792,845","53,504","-4.58",
"電子零組件類指數    ","107,368,254","4,545,668,019","42,977","-0.01",
"電子通路類指數      ","18,267,430","834,121,459","7,186","-1.50",
"資訊服務類指數      ","11,726,951","298,639,846","5,023","0.29",
"其他電子類指數      ","75,801,809","5,101,621,207","31,909","-0.73",
"建材營造類指數      ","136,475,690","4,218,482,127","45,048","3.65",
"航運業類指數        ","82,488,912","2,064,021,992","23,179","0.78",
"觀光事業類指數      ","9,840,228","559,516,098","4,157","-0.99",
"金融保險類指數      ","489,027,911","10,530,092,939","92,672","7.60",
"貿易百貨類指數      ","42,240,403","1,815,425,931","15,155","-0.10",
"油電燃氣類指數      ","4,395,244","300,169,928","1,990","1.20",
"其他類指數          ","28,349,239","1,191,886,266","12,142","-0.75",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

