"101年02月22日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","24,586,550","867,720,293","7,060","0.85",
"食品類指數          ","30,103,648","1,167,789,134","12,621","2.37",
"塑膠類指數          ","101,039,107","4,451,356,849","33,124","1.79",
"紡織纖維類指數      ","84,024,492","1,395,807,589","21,232","2.23",
"電機機械類指數      ","52,149,885","2,543,335,578","21,019","1.43",
"電器電纜類指數      ","35,579,138","443,222,379","8,363","0.78",
"化學生技醫療類指數  ","80,649,500","3,397,916,780","36,043","0.53",
"化學類指數          ","59,179,942","2,360,924,885","24,959","0.56",
"生技醫療類指數      ","21,469,558","1,036,991,895","11,084","0.34",
"玻璃陶瓷類指數      ","9,155,169","228,986,160","3,166","1.51",
"造紙類指數          ","24,781,228","315,689,957","6,047","2.13",
"鋼鐵類指數          ","99,513,085","1,899,577,927","27,751","0.28",
"橡膠類指數          ","20,373,931","1,062,999,250","8,920","-1.36",
"汽車類指數          ","24,813,928","1,367,440,178","9,665","4.07",
"電子類指數          ","2,191,701,079","109,870,595,085","753,612","3.65",
"半導體類指數        ","482,340,958","23,007,355,682","159,370","0.27",
"電腦及週邊設備類指數","208,586,670","13,276,492,500","85,877","2.12",
"光電類指數          ","837,710,411","30,359,818,510","239,817","0.81",
"通信網路類指數      ","236,962,947","20,823,351,550","103,346","1.61",
"電子零組件類指數    ","204,324,080","8,097,040,505","79,870","0.91",
"電子通路類指數      ","51,496,408","2,239,091,704","20,240","2.49",
"資訊服務類指數      ","13,195,570","371,015,968","5,758","1.36",
"其他電子類指數      ","157,084,035","11,696,428,666","59,334","1.04",
"建材營造類指數      ","96,820,629","2,466,817,388","32,494","4.91",
"航運業類指數        ","79,462,071","1,532,349,430","23,552","0.44",
"觀光事業類指數      ","7,564,124","293,075,817","3,269","2.43",
"金融保險類指數      ","459,441,330","8,170,275,779","106,453","8.76",
"貿易百貨類指數      ","33,207,454","1,518,709,522","14,197","-0.74",
"油電燃氣類指數      ","4,561,873","257,087,506","2,136","1.22",
"其他類指數          ","45,380,898","1,921,109,349","19,769","0.98",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

