"102年08月16日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","21,500,595","738,878,617","6,496","0.75",
"食品類指數          ","30,241,648","1,362,860,724","11,550","-0.06",
"塑膠類指數          ","80,610,417","2,504,000,728","28,566","1.42",
"紡織纖維類指數      ","31,189,514","1,025,325,988","10,366","2.43",
"電機機械類指數      ","51,984,518","2,226,446,769","23,622","1.13",
"電器電纜類指數      ","12,221,207","132,528,984","3,078","-0.13",
"化學生技醫療類指數  ","52,055,763","2,095,155,605","24,165","-0.27",
"化學類指數          ","32,605,780","979,857,251","12,414","-0.21",
"生技醫療類指數      ","19,449,983","1,115,298,354","11,751","-0.24",
"玻璃陶瓷類指數      ","5,192,543","71,274,235","1,784","0.05",
"造紙類指數          ","6,674,908","81,093,237","1,806","-0.08",
"鋼鐵類指數          ","45,855,161","932,308,115","14,820","0.79",
"橡膠類指數          ","23,342,038","852,659,795","8,826","1.10",
"汽車類指數          ","4,791,152","388,333,583","2,922","1.50",
"電子類指數          ","1,276,604,139","48,726,040,288","405,508","1.29",
"半導體類指數        ","274,386,769","11,336,768,940","85,461","0.28",
"電腦及週邊設備類指數","175,685,977","9,622,899,498","59,160","0.24",
"光電類指數          ","433,020,257","9,568,506,221","91,763","0.02",
"通信網路類指數      ","113,466,961","5,153,126,232","49,905","0.70",
"電子零組件類指數    ","150,379,853","6,097,853,007","64,093","0.54",
"電子通路類指數      ","61,107,900","2,516,151,521","23,025","2.45",
"資訊服務類指數      ","11,332,085","269,735,283","4,686","1.33",
"其他電子類指數      ","57,224,337","4,160,999,586","27,415","0.32",
"建材營造類指數      ","54,349,414","1,575,288,758","20,179","1.74",
"航運業類指數        ","63,003,287","643,428,395","14,128","-0.10",
"觀光事業類指數      ","3,727,621","487,947,996","2,416","0.90",
"金融保險類指數      ","294,864,645","5,654,440,577","49,160","3.51",
"貿易百貨類指數      ","25,204,251","1,400,575,119","11,215","0.78",
"油電燃氣類指數      ","2,674,329","123,068,379","1,626","1.55",
"其他類指數          ","56,243,490","3,006,564,239","28,847","1.47",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

