"101年03月27日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","27,712,290","929,877,878","8,498","0.85",
"食品類指數          ","17,960,123","732,862,845","8,147","1.60",
"塑膠類指數          ","81,241,120","3,244,529,596","27,070","3.45",
"紡織纖維類指數      ","47,171,424","1,019,986,323","14,109","3.35",
"電機機械類指數      ","48,273,806","2,736,445,825","18,097","-0.04",
"電器電纜類指數      ","28,480,569","303,189,170","6,310","-0.45",
"化學生技醫療類指數  ","38,608,423","1,594,731,799","18,832","-0.32",
"化學類指數          ","24,037,482","889,488,437","10,231","0.10",
"生技醫療類指數      ","14,570,941","705,243,362","8,601","-0.82",
"玻璃陶瓷類指數      ","11,014,566","179,807,838","3,267","0.71",
"造紙類指數          ","6,503,054","79,699,804","1,990","-0.76",
"鋼鐵類指數          ","34,523,237","753,355,613","11,080","0.62",
"橡膠類指數          ","16,812,135","892,758,925","7,318","0.43",
"汽車類指數          ","24,214,147","1,349,389,023","9,279","7.15",
"電子類指數          ","1,184,975,749","56,200,383,793","437,948","2.53",
"半導體類指數        ","310,163,852","14,174,857,056","111,942","1.20",
"電腦及週邊設備類指數","229,612,313","10,429,183,968","77,326","0.74",
"光電類指數          ","270,177,885","10,059,938,546","90,309","-0.10",
"通信網路類指數      ","125,679,332","9,008,569,779","56,232","0.08",
"電子零組件類指數    ","138,107,728","5,416,324,246","54,003","0.06",
"電子通路類指數      ","24,461,678","915,210,964","11,574","0.22",
"資訊服務類指數      ","8,774,221","208,161,088","3,708","-0.15",
"其他電子類指數      ","77,998,740","5,988,138,146","32,854","1.11",
"建材營造類指數      ","88,202,439","2,024,572,393","28,052","2.03",
"航運業類指數        ","48,719,940","1,013,039,935","14,724","-0.43",
"觀光事業類指數      ","5,789,211","717,226,551","3,475","-0.27",
"金融保險類指數      ","225,454,618","3,889,818,268","51,724","4.10",
"貿易百貨類指數      ","22,364,400","1,190,285,498","10,099","0.67",
"油電燃氣類指數      ","4,452,281","221,658,852","2,197","2.51",
"其他類指數          ","44,320,526","2,050,602,380","20,003","-0.82",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

