"108年01月10日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","21,932,925","777,512,899","8,517","0.74",
"食品類指數          ","25,654,208","1,454,912,401","11,877","-21.48",
"塑膠類指數          ","51,931,146","2,931,640,420","20,615","-2.54",
"紡織纖維類指數      ","17,311,595","646,214,517","8,594","-1.85",
"電機機械類指數      ","65,442,455","4,383,850,550","33,645","-0.60",
"電器電纜類指數      ","23,066,879","367,864,457","6,710","0.09",
"化學生技醫療類指數  ","38,800,325","2,500,239,628","24,540","-0.17",
"化學類指數          ","20,115,140","866,720,383","10,950","-0.11",
"生技醫療類指數      ","18,685,185","1,633,519,245","13,590","-0.16",
"玻璃陶瓷類指數      ","2,138,682","27,807,856","747","0.26",
"造紙類指數          ","5,135,160","77,599,671","2,404","-0.66",
"鋼鐵類指數          ","57,643,234","1,810,102,611","24,093","-0.36",
"橡膠類指數          ","7,258,890","242,018,922","3,964","-0.39",
"汽車類指數          ","4,630,020","177,703,654","2,413","-0.17",
"電子類指數          ","969,811,059","54,500,843,058","441,266","0.25",
"半導體類指數        ","195,693,487","12,541,670,563","83,364","0.40",
"電腦及週邊設備類指數","135,162,447","6,568,226,067","62,311","0.33",
"光電類指數          ","196,125,977","8,164,764,448","76,837","-0.11",
"通信網路類指數      ","125,290,373","5,931,146,770","56,224","-0.33",
"電子零組件類指數    ","260,334,601","17,768,300,807","132,750","0.20",
"電子通路類指數      ","8,583,305","309,072,906","5,680","0.50",
"資訊服務類指數      ","1,801,746","64,763,873","1,149","-0.60",
"其他電子類指數      ","46,819,123","3,152,897,624","22,951","-0.54",
"建材營造類指數      ","27,359,837","569,916,426","10,995","-0.42",
"航運業類指數        ","35,948,943","644,479,530","12,642","-0.27",
"觀光事業類指數      ","2,250,985","106,968,173","1,611","-0.07",
"金融保險類指數      ","227,302,677","4,573,883,966","64,316","0.58",
"貿易百貨類指數      ","10,134,207","746,445,926","5,498","1.10",
"油電燃氣類指數      ","4,083,753","370,378,033","2,718","-2.97",
"其他類指數          ","35,709,009","2,886,866,459","21,357","-1.74",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

