"107年09月07日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","19,240,209","752,078,266","7,980","-1.15",
"食品類指數          ","17,755,448","875,118,298","9,344","-14.12",
"塑膠類指數          ","48,083,726","2,277,742,036","17,259","-0.38",
"紡織纖維類指數      ","78,341,565","2,770,585,893","32,391","0.01",
"電機機械類指數      ","49,747,517","4,889,190,996","29,789","-4.42",
"電器電纜類指數      ","28,685,193","515,585,735","9,261","-1.23",
"化學生技醫療類指數  ","57,065,798","2,667,006,437","28,678","-0.95",
"化學類指數          ","39,551,886","1,302,393,761","16,651","-0.97",
"生技醫療類指數      ","17,513,912","1,364,612,676","12,027","-0.65",
"玻璃陶瓷類指數      ","3,092,318","43,848,181","1,513","-0.61",
"造紙類指數          ","31,905,684","684,257,628","11,139","-2.71",
"鋼鐵類指數          ","85,336,911","3,293,715,310","36,450","-0.16",
"橡膠類指數          ","11,725,491","449,757,043","6,264","-1.06",
"汽車類指數          ","5,436,392","228,932,324","2,772","-2.50",
"電子類指數          ","1,562,676,135","110,979,403,498","704,293","-3.79",
"半導體類指數        ","488,782,521","34,290,339,485","196,169","-0.07",
"電腦及週邊設備類指數","168,667,173","6,514,493,785","76,605","-1.46",
"光電類指數          ","274,619,111","12,482,901,107","97,669","-0.22",
"通信網路類指數      ","92,091,911","5,960,653,065","48,537","-0.25",
"電子零組件類指數    ","390,372,283","41,076,828,737","209,509","-3.98",
"電子通路類指數      ","24,255,306","807,211,808","11,889","-1.13",
"資訊服務類指數      ","3,740,058","121,275,209","2,190","-1.73",
"其他電子類指數      ","120,147,772","9,725,700,302","61,725","-1.90",
"建材營造類指數      ","102,618,338","3,003,803,611","22,778","-6.01",
"航運業類指數        ","54,210,858","829,311,075","17,502","-0.45",
"觀光事業類指數      ","2,798,962","264,629,032","2,117","0.57",
"金融保險類指數      ","334,691,190","6,197,940,110","74,494","-2.88",
"貿易百貨類指數      ","22,351,227","931,226,272","9,306","0.04",
"油電燃氣類指數      ","3,205,759","274,420,520","2,072","-0.60",
"其他類指數          ","38,525,989","2,349,172,221","21,957","-2.60",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

