"99年08月24日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","63,303,578","1,637,870,814","15,936","-2.21",
"食品類指數          ","72,195,845","1,968,658,894","22,701","-6.97",
"塑膠類指數          ","137,409,140","4,361,844,645","31,601","-0.84",
"紡織纖維類指數      ","180,754,286","3,731,824,899","42,608","-4.70",
"電機機械類指數      ","60,217,561","1,630,129,724","19,759","0.03",
"電器電纜類指數      ","56,553,758","1,034,221,171","14,276","-0.17",
"化學生技醫療類指數  ","170,043,230","6,914,423,513","52,544","0.05",
"化學類指數          ","138,298,243","5,706,307,550","39,509","0.31",
"生技醫療類指數      ","31,744,987","1,208,115,963","13,035","-0.55",
"玻璃陶瓷類指數      ","65,822,963","1,951,857,405","18,916","4.50",
"造紙類指數          ","55,988,257","954,286,129","10,935","2.03",
"鋼鐵類指數          ","69,077,041","1,290,952,549","20,418","-0.06",
"橡膠類指數          ","52,842,090","1,672,440,566","15,311","0.51",
"汽車類指數          ","109,325,798","3,428,791,482","26,566","0.51",
"電子類指數          ","1,638,897,117","75,971,223,892","561,683","-1.77",
"半導體類指數        ","397,418,808","15,192,878,047","128,358","-0.58",
"電腦及週邊設備類指數","166,585,571","7,192,328,221","66,377","-0.44",
"光電類指數          ","487,324,975","23,738,822,462","164,099","-0.32",
"通信網路類指數      ","81,628,267","6,291,280,572","30,706","-0.46",
"電子零組件類指數    ","262,047,125","8,367,408,326","82,228","0.04",
"電子通路類指數      ","44,834,029","2,120,939,544","17,119","0.41",
"資訊服務類指數      ","16,614,224","473,085,482","6,941","0.53",
"其他電子類指數      ","182,444,118","12,594,481,238","65,855","-0.74",
"建材營造類指數      ","216,075,779","5,981,629,351","57,106","-2.61",
"航運業類指數        ","201,661,657","4,755,145,138","43,421","-1.83",
"觀光事業類指數      ","13,282,525","749,570,215","5,438","1.65",
"金融保險類指數      ","457,587,580","7,990,337,406","90,586","-1.37",
"貿易百貨類指數      ","68,263,591","2,315,417,640","19,130","1.77",
"油電燃氣類指數      ","12,353,143","768,663,969","1,867","-0.47",
"其他類指數          ","49,454,229","1,642,722,712","18,665","-0.60",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

