"98年03月30日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","29,579,000","753,272,000","8,655","-3.27",
"食品類指數          ","60,324,000","952,307,000","16,664","-12.67",
"塑膠類指數          ","126,260,000","2,264,054,000","27,045","-3.60",
"紡織纖維類指數      ","81,206,000","763,615,000","14,103","-7.09",
"電機機械類指數      ","50,913,000","772,743,000","14,733","-2.02",
"電器電纜類指數      ","43,650,000","389,988,000","7,895","-1.70",
"化學生技醫療類指數  ","143,062,000","4,202,697,000","46,950","-2.40",
"化學類指數          ","94,773,000","2,830,915,000","29,050","-2.93",
"生技醫療類指數      ","48,289,000","1,371,782,000","17,900","-0.45",
"玻璃陶瓷類指數      ","11,158,000","124,960,000","2,884","-1.08",
"造紙類指數          ","49,356,000","453,705,000","8,757","-1.46",
"鋼鐵類指數          ","228,463,000","4,039,209,000","52,339","-2.84",
"橡膠類指數          ","60,567,000","1,403,987,000","14,660","-0.94",
"汽車類指數          ","29,723,000","413,235,000","6,502","-2.39",
"電子類指數          ","3,224,561,000","66,190,080,000","697,466","-6.49",
"半導體類指數        ","1,045,672,000","22,032,665,000","215,122","-1.09",
"電腦及週邊設備類指數","332,379,000","7,762,825,000","88,405","-1.54",
"光電類指數          ","1,132,987,000","16,073,082,000","193,619","-2.25",
"通信網路類指數      ","160,918,000","7,364,746,000","52,842","-3.05",
"電子零組件類指數    ","295,643,000","5,599,600,000","72,163","-1.97",
"電子通路類指數      ","66,017,000","1,452,058,000","20,405","-2.50",
"資訊服務類指數      ","5,136,000","313,272,000","2,499","-0.38",
"其他電子類指數      ","185,809,000","5,591,832,000","52,411","-1.57",
"建材營造類指數      ","197,249,000","2,785,471,000","45,189","-8.37",
"航運業類指數        ","196,724,000","3,605,585,000","48,215","-2.99",
"觀光事業類指數      ","31,243,000","927,795,000","10,511","-0.53",
"金融保險類指數      ","955,246,000","12,268,697,000","136,008","-36.58",
"貿易百貨類指數      ","82,273,000","1,466,170,000","18,379","-1.92",
"油電燃氣類指數      ","14,613,000","446,081,000","4,396","-2.59",
"其他類指數          ","88,957,000","1,833,291,000","24,912","-2.18",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

