"104年11月26日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","10,297,470","307,199,234","5,327","2.45",
"食品類指數          ","20,171,606","862,313,036","8,206","13.43",
"塑膠類指數          ","36,548,423","1,441,327,503","19,079","2.90",
"紡織纖維類指數      ","51,282,711","2,504,221,485","22,101","12.87",
"電機機械類指數      ","35,828,229","2,241,825,272","20,893","0.73",
"電器電纜類指數      ","7,512,503","58,779,850","2,407","0.21",
"化學生技醫療類指數  ","129,540,933","8,966,385,579","71,413","2.29",
"化學類指數          ","53,611,010","2,098,383,522","23,936","1.75",
"生技醫療類指數      ","75,929,923","6,868,002,057","47,477","2.10",
"玻璃陶瓷類指數      ","5,057,132","88,332,002","2,320","-0.39",
"造紙類指數          ","1,608,354","17,935,044","820","1.02",
"鋼鐵類指數          ","42,566,467","742,583,771","13,182","0.21",
"橡膠類指數          ","22,745,206","716,491,160","10,605","2.62",
"汽車類指數          ","18,656,328","1,095,156,057","10,026","12.85",
"電子類指數          ","968,593,115","42,949,554,371","398,290","3.92",
"半導體類指數        ","265,184,258","14,451,591,025","100,521","1.64",
"電腦及週邊設備類指數","158,963,894","5,577,350,685","67,632","0.96",
"光電類指數          ","256,702,418","7,948,070,398","85,749","0.32",
"通信網路類指數      ","109,959,300","5,309,840,049","50,903","0.51",
"電子零組件類指數    ","101,107,554","4,419,934,141","52,223","0.77",
"電子通路類指數      ","13,557,145","332,504,493","7,018","0.22",
"資訊服務類指數      ","4,820,689","233,549,172","3,015","-0.16",
"其他電子類指數      ","58,297,857","4,676,714,408","31,229","1.01",
"建材營造類指數      ","24,583,441","573,571,486","11,475","3.27",
"航運業類指數        ","63,907,088","1,000,126,702","20,774","0.96",
"觀光事業類指數      ","2,558,937","266,081,267","1,851","0.75",
"金融保險類指數      ","189,427,299","3,544,039,785","62,199","6.24",
"貿易百貨類指數      ","25,350,658","1,316,562,361","12,379","3.43",
"油電燃氣類指數      ","5,094,512","366,491,507","2,242","0.49",
"其他類指數          ","47,756,475","2,836,284,636","27,603","2.60",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

