"103年09月18日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","11,433,410","412,050,639","4,467","-1.35",
"食品類指數          ","15,451,508","590,091,948","6,693","1.55",
"塑膠類指數          ","34,042,654","1,130,480,142","12,926","0.39",
"紡織纖維類指數      ","20,137,865","1,759,108,357","10,415","-0.20",
"電機機械類指數      ","43,878,717","4,005,147,243","24,076","3.10",
"電器電纜類指數      ","11,055,918","114,789,373","2,747","0.42",
"化學生技醫療類指數  ","28,199,926","1,261,936,447","15,474","-0.10",
"化學類指數          ","19,198,187","682,852,465","9,275","0.05",
"生技醫療類指數      ","9,001,739","579,083,982","6,199","-0.22",
"玻璃陶瓷類指數      ","4,047,467","53,797,494","1,337","0.76",
"造紙類指數          ","3,887,146","55,351,689","1,308","-0.62",
"鋼鐵類指數          ","66,689,089","1,438,228,291","21,568","1.23",
"橡膠類指數          ","14,035,480","620,980,451","6,738","1.80",
"汽車類指數          ","3,474,349","211,538,075","1,795","1.24",
"電子類指數          ","991,314,298","45,298,643,566","386,514","1.71",
"半導體類指數        ","210,669,755","11,396,335,841","82,989","0.58",
"電腦及週邊設備類指數","144,147,100","5,948,283,042","58,975","0.42",
"光電類指數          ","331,669,399","12,559,462,125","106,747","0.25",
"通信網路類指數      ","48,080,621","2,439,392,845","24,009","0.36",
"電子零組件類指數    ","139,351,244","6,050,028,741","60,130","-0.21",
"電子通路類指數      ","27,654,616","805,222,715","12,536","0.06",
"資訊服務類指數      ","10,991,574","587,336,948","5,938","1.68",
"其他電子類指數      ","78,749,989","5,512,581,309","35,190","0.80",
"建材營造類指數      ","22,641,650","545,326,018","9,325","-2.34",
"航運業類指數        ","53,022,040","1,031,684,447","15,556","0.42",
"觀光事業類指數      ","1,108,076","115,205,258","833","-0.79",
"金融保險類指數      ","237,894,817","4,381,575,943","44,248","7.62",
"貿易百貨類指數      ","20,310,421","822,113,823","9,584","0.86",
"油電燃氣類指數      ","1,679,841","79,483,803","945","0.80",
"其他類指數          ","23,578,311","1,230,321,730","12,706","0.52",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

