"100年03月24日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","32,488,681","1,024,753,122","8,549","-0.30",
"食品類指數          ","32,340,787","1,118,774,108","13,305","-2.34",
"塑膠類指數          ","105,208,828","4,126,722,225","31,308","-2.79",
"紡織纖維類指數      ","139,603,812","2,898,468,849","33,762","6.70",
"電機機械類指數      ","88,901,445","3,984,746,642","34,371","-0.18",
"電器電纜類指數      ","22,724,949","402,007,155","6,190","0.54",
"化學生技醫療類指數  ","104,943,659","4,883,950,574","39,613","0.92",
"化學類指數          ","93,973,633","4,300,871,151","33,439","1.22",
"生技醫療類指數      ","10,970,026","583,079,423","6,174","0.06",
"玻璃陶瓷類指數      ","10,920,691","277,288,176","4,362","-0.33",
"造紙類指數          ","37,210,103","622,387,725","7,677","-0.37",
"鋼鐵類指數          ","68,854,508","1,718,888,310","20,907","0.16",
"橡膠類指數          ","24,255,991","979,825,539","8,635","-1.66",
"汽車類指數          ","15,399,954","503,290,755","4,623","0.42",
"電子類指數          ","1,234,080,463","58,985,357,002","433,311","2.56",
"半導體類指數        ","429,576,987","17,897,242,317","125,213","0.60",
"電腦及週邊設備類指數","148,117,811","7,281,112,590","60,047","0.70",
"光電類指數          ","303,279,917","15,754,074,188","109,709","-0.25",
"通信網路類指數      ","116,206,568","7,729,511,447","45,010","2.59",
"電子零組件類指數    ","138,599,576","4,947,724,481","50,295","0.23",
"電子通路類指數      ","32,506,189","1,165,176,821","12,875","0.07",
"資訊服務類指數      ","7,009,243","289,215,412","3,699","0.98",
"其他電子類指數      ","58,784,172","3,921,299,746","26,463","0.90",
"建材營造類指數      ","80,239,239","2,250,359,710","28,299","3.12",
"航運業類指數        ","80,729,054","1,920,737,559","21,648","0.54",
"觀光事業類指數      ","3,231,974","177,475,210","1,517","1.28",
"金融保險類指數      ","303,902,154","6,280,525,648","61,607","-0.93",
"貿易百貨類指數      ","16,765,818","888,789,110","7,022","-1.14",
"油電燃氣類指數      ","5,547,586","211,719,425","2,176","-0.45",
"其他類指數          ","58,531,057","1,746,685,489","18,351","1.36",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

