"103年05月13日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","27,904,082","1,155,662,638","9,095","0.40",
"食品類指數          ","22,748,352","829,830,546","10,146","-0.47",
"塑膠類指數          ","53,020,906","1,663,160,314","20,321","0.20",
"紡織纖維類指數      ","39,595,383","1,515,810,479","15,611","-1.66",
"電機機械類指數      ","71,140,518","3,195,796,827","26,249","-2.02",
"電器電纜類指數      ","17,406,084","202,537,761","4,439","-0.17",
"化學生技醫療類指數  ","52,685,092","2,614,529,302","25,994","-1.25",
"化學類指數          ","28,542,472","1,012,124,282","11,079","-0.28",
"生技醫療類指數      ","24,142,620","1,602,405,020","14,915","-1.85",
"玻璃陶瓷類指數      ","2,266,933","37,165,972","982","0.30",
"造紙類指數          ","5,779,385","72,141,338","1,808","-1.74",
"鋼鐵類指數          ","60,771,499","1,173,860,723","19,469","0.37",
"橡膠類指數          ","21,864,954","1,173,153,100","9,133","-0.68",
"汽車類指數          ","27,127,993","961,767,466","9,794","-1.56",
"電子類指數          ","1,484,283,281","62,446,671,461","515,607","1.04",
"半導體類指數        ","349,159,813","18,551,575,561","116,075","0.97",
"電腦及週邊設備類指數","218,481,634","8,193,019,186","75,163","-0.09",
"光電類指數          ","419,981,945","11,563,665,716","122,580","-0.27",
"通信網路類指數      ","137,009,393","6,789,146,347","57,112","-0.53",
"電子零組件類指數    ","196,080,738","8,720,771,231","80,941","0.32",
"電子通路類指數      ","27,283,961","916,265,405","11,347","-0.29",
"資訊服務類指數      ","6,893,672","340,930,891","3,880","0.60",
"其他電子類指數      ","129,392,125","7,371,297,124","48,509","0.22",
"建材營造類指數      ","30,343,664","619,104,479","10,216","-0.87",
"航運業類指數        ","32,180,716","516,470,389","11,018","-0.06",
"觀光事業類指數      ","1,695,931","140,778,747","1,068","-0.51",
"金融保險類指數      ","185,503,130","3,634,717,680","50,692","0.54",
"貿易百貨類指數      ","14,297,856","832,751,402","6,690","-1.21",
"油電燃氣類指數      ","7,711,473","236,129,742","2,963","0.47",
"其他類指數          ","60,178,121","2,925,390,783","28,737","-0.55",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

