"108年04月09日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","38,282,485","1,543,557,189","13,914","-0.33",
"食品類指數          ","19,266,887","880,130,453","9,568","-0.92",
"塑膠類指數          ","72,030,185","3,105,224,019","26,961","1.53",
"紡織纖維類指數      ","45,052,469","1,938,221,127","20,831","2.48",
"電機機械類指數      ","76,197,259","5,223,601,285","39,866","1.25",
"電器電纜類指數      ","18,028,002","310,120,273","5,992","0.14",
"化學生技醫療類指數  ","42,214,660","2,241,735,173","22,285","0.48",
"化學類指數          ","22,686,553","941,213,187","10,557","0.16",
"生技醫療類指數      ","19,528,107","1,300,521,986","11,728","0.56",
"玻璃陶瓷類指數      ","1,191,607","15,041,870","485","-0.01",
"造紙類指數          ","12,848,821","228,722,227","5,277","-1.15",
"鋼鐵類指數          ","42,123,099","1,245,654,510","16,617","-0.05",
"橡膠類指數          ","12,952,499","464,745,551","6,947","1.31",
"汽車類指數          ","14,193,939","776,514,363","6,099","5.34",
"電子類指數          ","1,691,293,070","93,375,171,127","706,930","2.51",
"半導體類指數        ","383,296,940","23,110,897,561","154,582","0.78",
"電腦及週邊設備類指數","158,632,655","6,677,531,133","74,715","0.31",
"光電類指數          ","476,641,634","20,653,254,791","149,410","1.08",
"通信網路類指數      ","96,630,244","5,028,783,553","47,779","0.88",
"電子零組件類指數    ","488,330,007","32,328,048,631","236,359","-0.10",
"電子通路類指數      ","13,813,977","562,483,655","7,493","0.46",
"資訊服務類指數      ","12,682,492","387,835,198","5,654","0.55",
"其他電子類指數      ","61,265,121","4,626,336,605","30,938","0.18",
"建材營造類指數      ","34,219,594","716,713,949","13,895","0.25",
"航運業類指數        ","34,115,343","686,495,254","13,374","-0.09",
"觀光事業類指數      ","3,106,045","241,642,153","1,832","1.16",
"金融保險類指數      ","309,491,810","6,476,791,105","78,374","4.70",
"貿易百貨類指數      ","24,494,009","980,017,240","8,749","0.48",
"油電燃氣類指數      ","2,524,112","225,619,025","1,637","1.20",
"其他類指數          ","35,714,066","3,114,673,240","22,833","-0.59",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

