"105年02月15日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","9,233,643","238,848,054","5,549","1.13",
"食品類指數          ","25,514,762","1,250,812,213","9,904","25.73",
"塑膠類指數          ","72,774,477","2,434,885,864","28,906","2.01",
"紡織纖維類指數      ","47,521,137","2,316,859,947","24,358","3.54",
"電機機械類指數      ","37,677,889","2,357,897,740","22,161","1.21",
"電器電纜類指數      ","5,819,866","48,543,388","2,086","0.04",
"化學生技醫療類指數  ","36,809,058","2,388,437,920","22,323","-0.83",
"化學類指數          ","22,321,308","1,044,277,155","12,095","-0.40",
"生技醫療類指數      ","14,487,750","1,344,160,765","10,228","-0.99",
"玻璃陶瓷類指數      ","1,969,491","43,450,194","1,002","-0.28",
"造紙類指數          ","3,065,850","30,576,833","1,579","0.72",
"鋼鐵類指數          ","43,719,938","758,399,694","16,204","1.70",
"橡膠類指數          ","9,829,482","401,432,541","6,011","0.55",
"汽車類指數          ","8,268,361","623,095,802","5,064","-0.21",
"電子類指數          ","1,089,516,989","55,248,778,812","421,966","-0.23",
"半導體類指數        ","357,091,469","21,562,221,895","109,160","-0.04",
"電腦及週邊設備類指數","139,043,192","5,349,185,354","65,087","0.15",
"光電類指數          ","228,103,925","7,365,823,346","74,258","0.00",
"通信網路類指數      ","111,361,016","5,848,754,599","53,163","0.87",
"電子零組件類指數    ","131,888,298","5,258,903,096","64,731","0.86",
"電子通路類指數      ","18,438,991","553,659,893","10,911","0.66",
"資訊服務類指數      ","1,452,640","47,374,918","1,086","-0.06",
"其他電子類指數      ","102,137,458","9,262,855,711","43,570","-1.61",
"建材營造類指數      ","23,827,591","462,325,704","11,971","0.05",
"航運業類指數        ","50,892,467","762,831,969","14,916","0.47",
"觀光事業類指數      ","2,570,081","241,826,838","1,873","-0.50",
"金融保險類指數      ","432,573,888","8,103,103,444","117,296","-8.93",
"貿易百貨類指數      ","12,425,079","903,440,485","7,792","-0.48",
"油電燃氣類指數      ","3,474,301","254,508,595","2,417","0.23",
"其他類指數          ","36,389,115","2,414,822,559","23,239","1.49",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

