"107年01月15日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","20,093,149","617,687,368","7,517","1.01",
"食品類指數          ","15,682,589","743,879,921","7,399","6.30",
"塑膠類指數          ","107,995,998","3,625,414,237","32,873","1.51",
"紡織纖維類指數      ","118,909,467","2,467,527,400","30,310","3.69",
"電機機械類指數      ","84,243,979","3,665,361,921","31,264","2.38",
"電器電纜類指數      ","55,400,342","770,800,136","14,604","-0.29",
"化學生技醫療類指數  ","66,196,577","2,596,515,237","31,916","0.28",
"化學類指數          ","42,007,773","1,377,166,872","17,636","-0.84",
"生技醫療類指數      ","24,188,804","1,219,348,365","14,280","1.15",
"玻璃陶瓷類指數      ","9,100,543","180,391,199","2,890","-1.08",
"造紙類指數          ","11,452,030","260,507,453","4,331","1.13",
"鋼鐵類指數          ","145,163,639","2,449,214,430","40,564","-1.65",
"橡膠類指數          ","26,845,353","1,020,370,857","11,302","0.95",
"汽車類指數          ","5,325,881","333,428,322","3,710","0.03",
"電子類指數          ","1,430,293,621","81,062,596,127","558,928","3.80",
"半導體類指數        ","350,138,633","23,821,510,596","140,265","2.19",
"電腦及週邊設備類指數","123,792,014","5,158,517,252","51,152","0.49",
"光電類指數          ","491,977,375","21,843,252,744","148,456","-0.05",
"通信網路類指數      ","102,234,807","6,729,125,171","47,422","0.46",
"電子零組件類指數    ","217,328,178","14,851,786,564","108,368","-0.43",
"電子通路類指數      ","23,550,743","847,531,698","10,605","0.45",
"資訊服務類指數      ","6,867,099","155,512,351","3,074","0.66",
"其他電子類指數      ","114,404,772","7,655,359,751","49,586","1.25",
"建材營造類指數      ","68,108,391","1,351,752,382","19,606","1.08",
"航運業類指數        ","65,707,444","1,195,505,244","20,142","-0.36",
"觀光事業類指數      ","2,954,718","327,970,298","1,891","-2.40",
"金融保險類指數      ","419,675,099","8,378,846,292","89,191","13.79",
"貿易百貨類指數      ","20,659,211","856,843,422","6,856","1.10",
"油電燃氣類指數      ","3,242,003","303,047,826","1,820","0.00",
"其他類指數          ","26,627,095","1,607,359,036","15,585","0.10",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

