"105年04月14日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","32,708,751","1,033,246,303","11,093","3.60",
"食品類指數          ","21,467,460","872,834,588","9,187","-1.58",
"塑膠類指數          ","58,036,241","2,846,205,924","23,036","2.52",
"紡織纖維類指數      ","28,936,895","2,336,269,883","15,300","3.80",
"電機機械類指數      ","39,839,589","3,426,641,757","24,390","1.15",
"電器電纜類指數      ","8,805,149","78,370,141","2,681","0.25",
"化學生技醫療類指數  ","37,272,254","2,113,586,659","20,684","0.11",
"化學類指數          ","23,614,215","820,878,388","11,019","0.37",
"生技醫療類指數      ","13,658,039","1,292,708,271","9,665","-0.16",
"玻璃陶瓷類指數      ","2,094,239","28,945,697","755","0.26",
"造紙類指數          ","5,968,072","68,621,506","2,008","1.36",
"鋼鐵類指數          ","116,028,852","2,093,224,303","35,953","1.97",
"橡膠類指數          ","32,487,310","1,556,517,310","15,326","4.63",
"汽車類指數          ","3,548,346","214,865,761","2,056","-1.72",
"電子類指數          ","889,596,789","41,698,026,184","350,854","-0.27",
"半導體類指數        ","231,112,063","12,996,608,090","86,166","0.20",
"電腦及週邊設備類指數","134,777,271","4,906,350,615","55,702","-0.01",
"光電類指數          ","248,254,152","6,916,147,724","67,836","-0.17",
"通信網路類指數      ","107,016,839","6,338,048,555","52,514","-0.57",
"電子零組件類指數    ","89,695,622","4,131,235,700","46,822","0.67",
"電子通路類指數      ","10,405,458","316,808,167","5,774","0.36",
"資訊服務類指數      ","2,615,491","91,903,396","1,815","0.47",
"其他電子類指數      ","65,719,893","6,000,923,937","34,225","-0.79",
"建材營造類指數      ","50,756,064","1,300,106,004","21,658","1.86",
"航運業類指數        ","58,745,738","972,761,352","19,325","-0.01",
"觀光事業類指數      ","1,931,037","259,827,471","1,527","-0.09",
"金融保險類指數      ","312,240,600","5,816,545,988","74,522","2.37",
"貿易百貨類指數      ","14,366,135","692,352,815","6,502","-1.12",
"油電燃氣類指數      ","5,942,349","508,160,546","2,916","-0.51",
"其他類指數          ","48,952,848","3,361,484,295","29,023","0.58",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

