"102年06月25日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","27,445,872","900,616,855","8,521","-1.98",
"食品類指數          ","20,716,198","922,208,432","9,253","-24.08",
"塑膠類指數          ","83,609,826","2,488,682,333","30,511","-1.45",
"紡織纖維類指數      ","45,907,990","1,874,451,680","18,467","1.31",
"電機機械類指數      ","28,530,696","1,269,223,653","13,641","-3.62",
"電器電纜類指數      ","21,381,251","219,627,164","5,072","-0.65",
"化學生技醫療類指數  ","62,610,524","2,546,218,335","30,671","-2.43",
"化學類指數          ","37,009,934","1,380,584,775","17,265","-1.90",
"生技醫療類指數      ","25,600,590","1,165,633,560","13,406","-2.29",
"玻璃陶瓷類指數      ","3,583,756","47,973,832","1,439","-1.01",
"造紙類指數          ","5,075,874","59,026,002","2,075","-2.55",
"鋼鐵類指數          ","39,452,810","885,012,807","13,097","-1.32",
"橡膠類指數          ","28,085,096","1,669,055,741","12,400","-14.08",
"汽車類指數          ","12,413,858","620,417,628","6,255","-5.01",
"電子類指數          ","1,399,764,516","60,201,793,441","432,683","-2.15",
"半導體類指數        ","337,356,753","16,632,274,365","101,533","-0.28",
"電腦及週邊設備類指數","218,715,001","9,193,373,232","69,974","-1.25",
"光電類指數          ","516,481,226","17,205,508,191","120,015","-0.79",
"通信網路類指數      ","110,614,915","8,084,076,470","50,720","0.86",
"電子零組件類指數    ","108,997,812","3,955,547,717","46,713","-1.66",
"電子通路類指數      ","31,442,940","1,128,587,372","13,452","-3.06",
"資訊服務類指數      ","2,958,583","78,960,985","1,557","-0.65",
"其他電子類指數      ","73,197,286","3,923,465,109","28,719","-0.23",
"建材營造類指數      ","69,106,955","1,915,604,876","24,725","-7.17",
"航運業類指數        ","41,066,172","579,097,437","12,681","-0.90",
"觀光事業類指數      ","2,128,703","152,942,117","1,157","-1.63",
"金融保險類指數      ","432,586,708","8,214,066,615","86,507","-16.25",
"貿易百貨類指數      ","13,275,419","837,440,400","7,620","-2.39",
"油電燃氣類指數      ","5,384,571","321,964,880","3,152","-1.95",
"其他類指數          ","92,743,249","4,233,561,049","38,241","-4.97",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

