"108年06月14日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","18,569,614","782,265,689","8,147","0.36",
"食品類指數          ","23,196,653","1,128,231,800","10,931","-16.14",
"塑膠類指數          ","38,306,974","1,843,789,822","14,594","0.65",
"紡織纖維類指數      ","24,271,247","1,287,921,085","13,815","-3.16",
"電機機械類指數      ","44,110,345","2,493,185,336","24,346","-0.11",
"電器電纜類指數      ","19,795,777","314,344,255","4,508","-0.24",
"化學生技醫療類指數  ","27,292,958","1,448,040,167","16,835","0.10",
"化學類指數          ","16,411,821","725,753,713","9,159","0.01",
"生技醫療類指數      ","10,881,137","722,286,454","7,676","0.13",
"玻璃陶瓷類指數      ","18,389,915","292,497,978","6,377","0.05",
"造紙類指數          ","3,588,467","57,703,286","2,007","-0.24",
"鋼鐵類指數          ","29,384,419","883,281,745","12,000","0.25",
"橡膠類指數          ","9,717,095","311,747,969","5,189","-0.01",
"汽車類指數          ","7,308,573","314,850,278","3,408","1.79",
"電子類指數          ","824,322,109","54,171,895,270","385,131","-3.29",
"半導體類指數        ","190,530,142","19,572,192,120","96,475","-2.24",
"電腦及週邊設備類指數","82,341,782","3,457,300,551","42,977","-0.33",
"光電類指數          ","218,965,497","10,693,865,534","74,987","-0.24",
"通信網路類指數      ","59,010,013","3,790,897,997","29,015","-0.52",
"電子零組件類指數    ","196,726,193","10,531,731,527","98,267","-0.50",
"電子通路類指數      ","6,886,475","251,201,207","4,504","-0.04",
"資訊服務類指數      ","6,090,459","386,300,366","4,303","-0.13",
"其他電子類指數      ","63,771,548","5,488,405,968","34,603","0.69",
"建材營造類指數      ","41,994,870","938,279,271","17,186","0.62",
"航運業類指數        ","48,797,052","1,140,228,448","19,654","-0.32",
"觀光事業類指數      ","5,300,539","284,238,511","2,929","0.76",
"金融保險類指數      ","274,749,824","5,730,479,000","76,858","2.14",
"貿易百貨類指數      ","14,162,816","662,583,271","6,244","-1.80",
"油電燃氣類指數      ","3,048,114","304,811,772","2,114","1.19",
"其他類指數          ","44,594,591","3,692,902,158","29,218","1.54",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

