"98年11月02日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","20,796,875","628,396,008","6,547","-1.37",
"食品類指數          ","57,506,083","1,510,441,058","17,566","4.46",
"塑膠類指數          ","195,578,044","3,784,883,240","39,022","0.15",
"紡織纖維類指數      ","96,856,547","1,424,707,812","21,311","-3.26",
"電機機械類指數      ","54,268,346","1,101,121,125","15,957","-0.01",
"電器電纜類指數      ","38,591,275","464,002,410","8,451","-0.07",
"化學生技醫療類指數  ","66,222,880","2,348,640,433","25,081","0.49",
"化學類指數          ","47,922,806","1,709,646,166","16,747","0.26",
"生技醫療類指數      ","18,300,074","638,994,267","8,334","1.04",
"玻璃陶瓷類指數      ","12,798,509","213,150,784","3,710","-0.94",
"造紙類指數          ","16,636,452","268,347,144","4,008","0.08",
"鋼鐵類指數          ","86,249,054","2,172,970,023","25,661","-0.89",
"橡膠類指數          ","46,341,042","1,749,177,031","16,212","1.40",
"汽車類指數          ","20,871,730","607,304,125","7,083","0.46",
"電子類指數          ","1,365,775,371","52,395,790,474","423,223","0.21",
"半導體類指數        ","313,107,038","15,340,736,222","96,558","0.45",
"電腦及週邊設備類指數","230,362,869","8,071,804,210","74,567","0.03",
"光電類指數          ","430,334,578","10,604,760,860","107,320","-0.40",
"通信網路類指數      ","103,847,301","6,168,380,476","41,762","-0.01",
"電子零組件類指數    ","144,216,161","5,273,518,449","51,646","-0.33",
"電子通路類指數      ","41,861,515","1,518,258,460","15,611","-1.46",
"資訊服務類指數      ","5,946,121","144,137,220","2,232","0.11",
"其他電子類指數      ","96,099,788","5,274,194,577","33,527","0.07",
"建材營造類指數      ","112,900,971","3,101,613,278","33,765","-1.05",
"航運業類指數        ","103,272,227","2,050,273,759","27,930","-0.71",
"觀光事業類指數      ","4,296,592","189,609,741","1,999","-0.90",
"金融保險類指數      ","355,257,292","7,087,993,306","74,709","-1.07",
"貿易百貨類指數      ","28,449,464","1,165,689,949","10,822","-1.24",
"油電燃氣類指數      ","6,843,661","285,464,796","2,932","-0.38",
"其他類指數          ","74,145,586","2,009,982,629","25,460","-0.16",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

