"102年12月13日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","15,112,002","581,747,117","5,894","-0.51",
"食品類指數          ","11,524,121","475,266,892","5,050","4.81",
"塑膠類指數          ","48,785,994","1,947,941,858","20,949","2.40",
"紡織纖維類指數      ","45,834,631","2,044,505,298","17,816","-0.26",
"電機機械類指數      ","66,643,544","2,609,906,371","29,408","-0.41",
"電器電纜類指數      ","22,313,556","277,144,605","6,141","0.00",
"化學生技醫療類指數  ","40,048,128","2,174,681,293","20,171","0.32",
"化學類指數          ","22,231,828","669,979,807","8,508","0.17",
"生技醫療類指數      ","17,816,300","1,504,701,486","11,663","0.37",
"玻璃陶瓷類指數      ","7,238,506","169,012,095","2,800","0.37",
"造紙類指數          ","9,335,725","137,731,559","2,662","0.58",
"鋼鐵類指數          ","37,606,374","805,812,203","12,738","1.55",
"橡膠類指數          ","19,617,156","965,300,833","8,073","0.14",
"汽車類指數          ","6,189,083","441,696,575","3,413","0.90",
"電子類指數          ","1,195,680,612","47,444,922,768","438,969","-0.45",
"半導體類指數        ","343,819,063","15,158,112,728","112,012","-0.34",
"電腦及週邊設備類指數","182,675,238","6,350,581,852","69,892","0.02",
"光電類指數          ","347,761,916","10,199,259,333","115,373","0.21",
"通信網路類指數      ","93,168,487","4,472,965,722","38,013","0.01",
"電子零組件類指數    ","110,487,580","4,284,788,412","51,739","-0.30",
"電子通路類指數      ","11,978,739","438,829,081","6,288","0.05",
"資訊服務類指數      ","24,802,233","916,109,539","10,838","-0.86",
"其他電子類指數      ","80,987,356","5,624,276,101","34,814","-0.10",
"建材營造類指數      ","35,532,816","934,498,182","14,636","0.37",
"航運業類指數        ","41,024,325","976,155,703","15,793","0.29",
"觀光事業類指數      ","2,594,494","247,761,988","1,682","0.46",
"金融保險類指數      ","191,997,606","4,018,289,469","49,055","4.63",
"貿易百貨類指數      ","15,708,019","916,797,897","7,401","0.30",
"油電燃氣類指數      ","1,486,806","79,844,818","953","1.55",
"其他類指數          ","41,992,829","2,809,986,139","23,174","0.10",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

