"107年04月25日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","26,121,045","924,401,588","10,220","-1.40",
"食品類指數          ","18,151,447","873,607,230","8,692","-10.81",
"塑膠類指數          ","64,691,704","3,099,992,589","27,719","-0.47",
"紡織纖維類指數      ","43,181,110","1,152,965,716","17,760","3.04",
"電機機械類指數      ","64,110,124","5,520,926,633","32,867","-1.79",
"電器電纜類指數      ","58,877,098","1,037,095,504","19,585","1.03",
"化學生技醫療類指數  ","70,051,479","5,564,563,430","42,676","0.56",
"化學類指數          ","26,335,037","2,288,078,137","15,469","-0.17",
"生技醫療類指數      ","43,716,442","3,276,485,293","27,207","1.00",
"玻璃陶瓷類指數      ","4,851,345","93,669,552","1,699","0.93",
"造紙類指數          ","10,516,104","236,110,063","3,763","-2.22",
"鋼鐵類指數          ","95,694,595","2,673,700,075","35,833","0.38",
"橡膠類指數          ","7,741,912","266,090,975","4,454","-1.55",
"汽車類指數          ","4,015,432","248,160,328","2,081","-1.80",
"電子類指數          ","1,412,482,208","91,361,158,770","580,465","-2.00",
"半導體類指數        ","366,699,668","28,225,637,642","152,137","-1.21",
"電腦及週邊設備類指數","153,300,056","5,553,544,745","59,020","0.00",
"光電類指數          ","367,910,843","12,327,920,061","107,851","0.30",
"通信網路類指數      ","91,034,914","6,196,542,755","41,337","-0.19",
"電子零組件類指數    ","328,009,744","30,757,919,191","165,100","-1.64",
"電子通路類指數      ","22,948,058","841,542,465","10,962","-0.50",
"資訊服務類指數      ","3,850,734","105,388,404","1,992","-0.27",
"其他電子類指數      ","78,728,191","7,352,663,507","42,066","0.06",
"建材營造類指數      ","43,248,586","1,010,358,125","16,363","0.49",
"航運業類指數        ","46,560,949","847,723,610","17,243","-0.08",
"觀光事業類指數      ","1,737,466","149,065,053","1,174","-1.04",
"金融保險類指數      ","517,347,277","8,567,811,597","88,539","-0.26",
"貿易百貨類指數      ","49,836,415","954,277,277","13,826","-0.34",
"油電燃氣類指數      ","12,606,783","546,001,891","5,741","3.73",
"其他類指數          ","34,960,453","1,788,239,038","18,647","0.72",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

