"103年05月23日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","22,361,087","918,241,953","5,495","0.11",
"食品類指數          ","27,924,553","1,133,444,666","9,673","2.22",
"塑膠類指數          ","49,346,786","1,624,428,789","19,313","0.17",
"紡織纖維類指數      ","43,525,864","1,601,341,682","16,210","4.42",
"電機機械類指數      ","52,868,945","3,390,672,272","26,684","0.64",
"電器電纜類指數      ","14,281,518","161,839,560","3,585","-0.03",
"化學生技醫療類指數  ","45,757,897","2,041,521,091","22,538","0.58",
"化學類指數          ","26,701,110","888,512,360","11,132","0.46",
"生技醫療類指數      ","19,056,787","1,153,008,731","11,406","0.52",
"玻璃陶瓷類指數      ","2,333,462","38,653,650","906","0.02",
"造紙類指數          ","9,577,635","132,325,942","2,833","1.89",
"鋼鐵類指數          ","33,780,127","895,769,377","13,423","0.49",
"橡膠類指數          ","19,936,884","1,128,555,014","9,746","-1.02",
"汽車類指數          ","21,381,286","832,318,791","7,670","-0.41",
"電子類指數          ","1,580,964,279","70,270,709,078","530,739","1.75",
"半導體類指數        ","545,505,611","25,429,798,897","162,207","0.16",
"電腦及週邊設備類指數","192,822,245","7,687,304,237","71,538","0.77",
"光電類指數          ","381,294,316","12,033,877,880","98,623","0.65",
"通信網路類指數      ","108,946,215","6,486,987,771","48,585","0.20",
"電子零組件類指數    ","203,791,091","8,176,291,278","84,690","0.00",
"電子通路類指數      ","38,314,690","1,185,405,821","15,371","0.57",
"資訊服務類指數      ","9,478,310","309,266,695","4,147","0.35",
"其他電子類指數      ","100,811,801","8,961,776,499","45,578","0.99",
"建材營造類指數      ","31,405,398","655,298,323","11,252","-0.36",
"航運業類指數        ","36,784,079","607,751,275","11,744","0.02",
"觀光事業類指數      ","1,899,740","147,331,369","907","-0.23",
"金融保險類指數      ","241,805,075","5,133,808,818","62,363","6.65",
"貿易百貨類指數      ","15,999,992","808,632,086","7,035","4.06",
"油電燃氣類指數      ","2,878,280","142,757,194","1,571","0.26",
"其他類指數          ","45,877,042","1,851,494,477","20,684","-0.26",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

