"99年09月17日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","20,723,071","588,230,674","4,805","-0.17",
"食品類指數          ","61,818,433","1,917,259,740","20,067","3.14",
"塑膠類指數          ","123,880,725","4,867,273,299","28,315","1.05",
"紡織纖維類指數      ","222,254,905","4,132,279,786","44,982","6.16",
"電機機械類指數      ","54,551,884","1,458,549,317","17,092","0.36",
"電器電纜類指數      ","46,585,955","723,486,895","11,914","0.33",
"化學生技醫療類指數  ","111,118,939","4,789,902,022","40,110","0.36",
"化學類指數          ","88,315,161","3,524,347,207","28,292","0.46",
"生技醫療類指數      ","22,803,778","1,265,554,815","11,818","0.05",
"玻璃陶瓷類指數      ","18,491,056","511,559,628","6,711","-0.16",
"造紙類指數          ","20,974,349","334,525,029","4,695","0.19",
"鋼鐵類指數          ","89,514,635","1,916,971,688","22,144","-0.05",
"橡膠類指數          ","40,325,600","2,179,321,751","15,060","3.26",
"汽車類指數          ","86,774,163","3,471,370,761","24,912","2.70",
"電子類指數          ","1,803,432,449","89,065,921,094","593,693","2.11",
"半導體類指數        ","453,742,316","24,909,852,453","143,512","0.61",
"電腦及週邊設備類指數","177,988,492","6,981,951,633","59,887","0.27",
"光電類指數          ","515,799,636","25,284,099,143","169,475","0.57",
"通信網路類指數      ","230,338,014","14,583,902,306","80,079","1.23",
"電子零組件類指數    ","214,334,232","6,827,431,649","69,819","0.40",
"電子通路類指數      ","41,640,736","1,866,913,783","15,522","2.01",
"資訊服務類指數      ","16,580,620","422,604,886","6,488","-0.16",
"其他電子類指數      ","153,008,403","8,189,165,241","48,911","0.08",
"建材營造類指數      ","146,025,797","3,942,397,545","40,034","2.14",
"航運業類指數        ","384,800,668","9,146,019,149","78,209","3.43",
"觀光事業類指數      ","7,294,601","404,911,104","3,211","0.15",
"金融保險類指數      ","639,948,199","12,307,582,798","106,802","7.51",
"貿易百貨類指數      ","64,970,797","2,402,336,388","21,971","4.20",
"油電燃氣類指數      ","7,273,239","487,211,290","2,182","0.13",
"其他類指數          ","76,506,563","2,490,398,872","25,459","1.48",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

