"105年07月25日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","14,561,427","456,171,972","6,364","-1.31",
"食品類指數          ","31,432,888","1,356,750,165","14,516","1.61",
"塑膠類指數          ","79,030,082","2,721,933,789","28,578","0.16",
"紡織纖維類指數      ","27,679,237","1,581,074,549","12,340","-1.99",
"電機機械類指數      ","51,347,259","3,152,219,056","27,268","-0.52",
"電器電纜類指數      ","7,690,794","79,000,010","2,281","-0.20",
"化學生技醫療類指數  ","34,714,941","1,807,229,329","18,620","-0.83",
"化學類指數          ","20,068,664","551,609,213","8,450","-0.56",
"生技醫療類指數      ","14,646,277","1,255,620,116","10,170","-0.82",
"玻璃陶瓷類指數      ","2,297,537","45,194,696","932","-0.13",
"造紙類指數          ","5,067,682","66,623,839","1,649","-0.36",
"鋼鐵類指數          ","45,725,211","967,466,725","12,279","-0.04",
"橡膠類指數          ","13,327,204","551,900,143","5,595","-0.29",
"汽車類指數          ","5,324,243","478,346,512","3,017","0.02",
"電子類指數          ","1,222,234,572","44,935,171,426","417,058","-0.85",
"半導體類指數        ","226,566,805","11,039,017,076","80,636","0.15",
"電腦及週邊設備類指數","188,459,728","6,390,107,465","71,178","-0.35",
"光電類指數          ","473,952,819","9,216,421,406","108,879","-0.48",
"通信網路類指數      ","109,995,326","6,890,044,649","54,089","-0.55",
"電子零組件類指數    ","117,983,637","4,862,979,193","54,033","-0.22",
"電子通路類指數      ","26,596,120","836,620,457","11,300","-1.24",
"資訊服務類指數      ","4,866,137","101,372,535","2,240","-0.56",
"其他電子類指數      ","73,814,000","5,598,608,645","34,703","-0.22",
"建材營造類指數      ","30,147,795","692,010,823","11,359","-0.32",
"航運業類指數        ","51,671,890","660,544,589","14,014","-0.70",
"觀光事業類指數      ","2,412,240","261,483,098","1,832","-0.41",
"金融保險類指數      ","336,185,624","6,108,350,385","78,444","-0.27",
"貿易百貨類指數      ","16,870,569","727,385,090","6,684","-0.12",
"油電燃氣類指數      ","3,311,062","239,140,827","1,939","0.00",
"其他類指數          ","41,073,746","2,869,880,767","21,995","-3.31",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

