"101年10月18日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","10,181,414","343,078,890","2,279","-0.09",
"食品類指數          ","14,010,428","517,974,905","5,065","-4.13",
"塑膠類指數          ","32,937,435","1,251,194,489","12,168","1.13",
"紡織纖維類指數      ","27,943,207","720,571,397","11,377","1.32",
"電機機械類指數      ","13,641,134","881,504,252","7,138","0.23",
"電器電纜類指數      ","7,731,474","79,535,284","2,489","0.11",
"化學生技醫療類指數  ","38,561,259","1,611,674,667","20,736","0.13",
"化學類指數          ","13,528,760","534,712,614","6,968","0.13",
"生技醫療類指數      ","25,032,499","1,076,962,053","13,768","0.09",
"玻璃陶瓷類指數      ","2,099,612","34,787,733","886","0.48",
"造紙類指數          ","3,063,681","41,274,716","1,389","0.11",
"鋼鐵類指數          ","16,780,954","328,113,751","7,146","0.46",
"橡膠類指數          ","12,873,623","684,680,198","5,472","0.87",
"汽車類指數          ","13,119,033","443,896,095","4,625","-0.19",
"電子類指數          ","812,335,344","36,369,579,913","285,705","-0.42",
"半導體類指數        ","147,139,154","7,337,053,794","56,862","0.34",
"電腦及週邊設備類指數","137,969,034","6,872,544,805","54,020","-0.72",
"光電類指數          ","272,739,558","7,374,416,943","65,189","-0.28",
"通信網路類指數      ","81,279,859","5,459,627,930","34,799","0.56",
"電子零組件類指數    ","86,737,634","3,849,851,883","40,857","-0.95",
"電子通路類指數      ","9,305,164","337,011,652","4,460","-0.29",
"資訊服務類指數      ","4,184,838","139,707,866","1,349","-0.67",
"其他電子類指數      ","72,980,103","4,999,365,040","28,169","-0.29",
"建材營造類指數      ","34,052,499","780,190,547","12,076","-0.41",
"航運業類指數        ","35,480,953","567,908,859","11,245","0.47",
"觀光事業類指數      ","3,487,366","266,350,685","2,104","0.01",
"金融保險類指數      ","218,962,576","3,603,540,775","45,937","1.55",
"貿易百貨類指數      ","16,218,559","1,019,245,028","8,237","-1.96",
"油電燃氣類指數      ","1,441,562","69,720,418","802","-0.23",
"其他類指數          ","47,059,813","1,750,722,908","22,426","1.05",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

