"107年07月24日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","77,701,819","3,259,393,098","21,659","7.26",
"食品類指數          ","19,109,630","1,180,191,963","8,008","7.55",
"塑膠類指數          ","81,620,686","3,216,619,076","25,792","3.09",
"紡織纖維類指數      ","29,425,481","810,486,071","12,045","2.98",
"電機機械類指數      ","93,314,081","6,536,635,786","40,440","0.12",
"電器電纜類指數      ","33,857,806","665,529,145","9,915","1.11",
"化學生技醫療類指數  ","61,605,826","3,155,941,323","28,058","1.04",
"化學類指數          ","40,606,221","1,770,606,419","15,554","1.20",
"生技醫療類指數      ","20,999,605","1,385,334,904","12,504","0.60",
"玻璃陶瓷類指數      ","1,994,856","29,904,012","906","0.75",
"造紙類指數          ","4,209,577","81,609,626","2,201","1.34",
"鋼鐵類指數          ","80,790,493","1,847,860,579","25,977","1.71",
"橡膠類指數          ","9,319,138","341,152,970","4,677","2.48",
"汽車類指數          ","5,139,041","178,796,861","2,161","0.01",
"電子類指數          ","1,323,815,146","102,005,952,674","577,198","1.74",
"半導體類指數        ","276,417,533","22,286,844,314","113,582","-0.13",
"電腦及週邊設備類指數","156,170,363","8,567,726,780","70,862","0.98",
"光電類指數          ","382,926,378","16,977,323,588","134,028","0.25",
"通信網路類指數      ","93,553,025","7,306,753,123","44,055","0.05",
"電子零組件類指數    ","298,093,522","36,491,781,999","163,347","2.77",
"電子通路類指數      ","22,443,202","830,938,390","10,015","-0.25",
"資訊服務類指數      ","1,545,906","51,266,617","967","-0.21",
"其他電子類指數      ","92,665,217","9,493,317,863","40,342","0.27",
"建材營造類指數      ","33,608,487","704,997,070","11,146","-0.55",
"航運業類指數        ","43,870,951","738,340,307","15,614","0.59",
"觀光事業類指數      ","2,196,171","141,797,429","1,529","0.18",
"金融保險類指數      ","309,867,759","6,090,496,822","68,493","0.42",
"貿易百貨類指數      ","21,780,231","1,398,534,163","10,160","-1.62",
"油電燃氣類指數      ","2,298,358","144,458,482","1,260","-0.55",
"其他類指數          ","29,598,731","2,193,854,963","16,407","2.13",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

