"107年03月02日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","11,667,458","365,106,149","5,992","-0.65",
"食品類指數          ","37,630,039","1,919,638,807","18,707","-9.68",
"塑膠類指數          ","73,105,619","3,027,719,549","24,861","-3.26",
"紡織纖維類指數      ","37,025,862","1,196,618,736","16,011","-2.96",
"電機機械類指數      ","42,947,988","3,075,116,252","19,767","-1.87",
"電器電纜類指數      ","32,245,344","515,859,820","9,282","-0.77",
"化學生技醫療類指數  ","37,149,994","2,416,748,441","21,195","-1.05",
"化學類指數          ","30,946,111","1,871,018,427","16,409","-1.40",
"生技醫療類指數      ","6,203,883","545,730,014","4,786","-0.45",
"玻璃陶瓷類指數      ","5,771,996","92,000,759","2,730","-0.85",
"造紙類指數          ","19,285,471","424,787,465","8,250","-1.01",
"鋼鐵類指數          ","187,752,797","4,716,218,829","66,708","-1.75",
"橡膠類指數          ","12,400,049","476,704,278","7,753","-3.03",
"汽車類指數          ","4,700,140","286,371,394","2,640","-1.38",
"電子類指數          ","1,093,526,495","69,402,143,032","494,392","-3.01",
"半導體類指數        ","280,179,737","24,332,291,380","123,554","-1.51",
"電腦及週邊設備類指數","235,297,382","8,691,890,033","96,518","-0.67",
"光電類指數          ","210,669,799","9,006,202,039","73,955","-0.39",
"通信網路類指數      ","70,019,044","5,850,981,114","37,286","-0.44",
"電子零組件類指數    ","214,717,497","15,761,009,172","117,955","-0.12",
"電子通路類指數      ","23,184,466","765,694,835","12,056","-0.44",
"資訊服務類指數      ","5,518,849","128,339,594","2,775","-0.37",
"其他電子類指數      ","53,939,721","4,865,734,865","30,293","-0.33",
"建材營造類指數      ","31,309,498","686,590,660","13,156","-1.55",
"航運業類指數        ","56,816,877","865,956,122","17,650","-0.59",
"觀光事業類指數      ","1,191,506","166,948,160","830","-0.95",
"金融保險類指數      ","425,372,368","8,202,506,816","101,457","-10.09",
"貿易百貨類指數      ","21,477,059","950,622,736","9,216","-2.55",
"油電燃氣類指數      ","4,846,708","455,394,783","2,553","-2.41",
"其他類指數          ","30,516,834","2,041,082,585","19,297","-2.78",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

