"103年03月04日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","13,867,633","562,813,797","5,780","-1.92",
"食品類指數          ","27,444,523","986,020,395","10,670","-6.50",
"塑膠類指數          ","61,561,498","2,089,893,329","25,704","-1.47",
"紡織纖維類指數      ","44,183,914","1,142,546,908","14,823","-5.92",
"電機機械類指數      ","86,597,722","5,405,584,800","40,173","0.71",
"電器電纜類指數      ","27,242,279","318,593,751","6,336","0.54",
"化學生技醫療類指數  ","50,548,155","2,665,140,425","27,407","-1.08",
"化學類指數          ","28,664,369","1,255,546,674","13,556","-0.74",
"生技醫療類指數      ","21,883,786","1,409,593,751","13,851","-1.09",
"玻璃陶瓷類指數      ","25,524,250","425,225,207","6,783","-1.11",
"造紙類指數          ","6,178,954","90,252,460","2,040","-1.18",
"鋼鐵類指數          ","29,821,298","668,948,639","10,930","-0.56",
"橡膠類指數          ","20,997,462","1,008,213,669","10,349","-0.14",
"汽車類指數          ","8,957,184","696,457,596","4,784","-0.75",
"電子類指數          ","1,527,911,042","60,346,088,715","535,975","-1.77",
"半導體類指數        ","370,639,396","18,537,770,285","122,333","-0.60",
"電腦及週邊設備類指數","226,154,387","8,362,450,210","84,711","-0.74",
"光電類指數          ","495,278,769","13,891,028,518","142,030","-0.05",
"通信網路類指數      ","130,171,967","5,623,068,738","55,039","-0.42",
"電子零組件類指數    ","180,158,074","6,801,850,257","76,187","-0.85",
"電子通路類指數      ","32,568,286","947,787,426","11,284","-0.90",
"資訊服務類指數      ","11,900,611","667,016,713","6,836","0.54",
"其他電子類指數      ","81,039,552","5,515,116,568","37,555","-0.22",
"建材營造類指數      ","29,735,753","690,733,303","10,389","-0.32",
"航運業類指數        ","62,010,389","1,114,976,029","18,094","-0.64",
"觀光事業類指數      ","3,040,249","469,321,795","1,924","0.21",
"金融保險類指數      ","299,073,942","5,423,322,745","69,659","-7.29",
"貿易百貨類指數      ","25,380,304","1,240,517,585","11,358","0.03",
"油電燃氣類指數      ","1,654,819","96,867,339","863","-0.49",
"其他類指數          ","64,688,406","4,091,595,513","34,221","-1.03",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

