"108年04月22日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","42,592,768","1,721,857,522","13,039","-2.41",
"食品類指數          ","10,848,757","511,648,076","6,871","2.52",
"塑膠類指數          ","42,557,712","1,396,832,495","17,523","0.58",
"紡織纖維類指數      ","25,337,800","817,388,197","9,001","0.31",
"電機機械類指數      ","34,863,923","3,142,286,858","21,125","0.97",
"電器電纜類指數      ","29,689,639","488,148,157","8,062","0.62",
"化學生技醫療類指數  ","26,182,362","1,668,846,183","16,796","0.20",
"化學類指數          ","12,496,438","634,070,740","7,064","0.35",
"生技醫療類指數      ","13,685,924","1,034,775,443","9,732","0.03",
"玻璃陶瓷類指數      ","3,169,728","36,849,515","958","0.22",
"造紙類指數          ","7,750,682","129,448,985","3,342","0.94",
"鋼鐵類指數          ","41,117,668","882,790,646","14,433","0.01",
"橡膠類指數          ","18,456,812","661,899,954","7,256","0.65",
"汽車類指數          ","3,556,427","174,364,013","1,659","1.33",
"電子類指數          ","1,504,184,580","76,698,485,104","636,494","0.86",
"半導體類指數        ","480,670,537","24,927,780,313","186,531","0.88",
"電腦及週邊設備類指數","133,468,364","5,025,873,197","61,753","-0.40",
"光電類指數          ","325,344,005","13,312,200,692","111,729","-0.11",
"通信網路類指數      ","143,316,039","5,627,962,073","60,418","0.66",
"電子零組件類指數    ","325,121,860","20,364,496,917","159,417","0.37",
"電子通路類指數      ","7,713,554","318,029,958","5,064","0.03",
"資訊服務類指數      ","4,401,646","161,370,803","2,592","0.21",
"其他電子類指數      ","84,148,575","6,960,771,151","48,990","-0.77",
"建材營造類指數      ","25,994,059","519,793,976","10,598","0.38",
"航運業類指數        ","74,544,907","1,393,087,115","24,558","0.53",
"觀光事業類指數      ","1,687,706","170,387,339","1,184","0.16",
"金融保險類指數      ","192,379,412","3,460,787,891","48,728","-0.26",
"貿易百貨類指數      ","20,247,542","466,120,147","7,070","1.32",
"油電燃氣類指數      ","1,579,411","78,777,201","949","0.65",
"其他類指數          ","17,225,948","1,290,766,434","11,235","0.82",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

