"107年09月06日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","24,051,724","962,970,320","9,633","-0.26",
"食品類指數          ","15,627,396","820,219,190","8,920","4.31",
"塑膠類指數          ","37,939,348","1,885,209,182","14,859","0.94",
"紡織纖維類指數      ","48,532,396","1,776,382,729","22,865","-3.26",
"電機機械類指數      ","39,368,038","2,967,539,689","22,702","-0.98",
"電器電纜類指數      ","23,384,760","456,658,795","7,802","-1.56",
"化學生技醫療類指數  ","49,178,236","2,335,936,761","24,030","-0.35",
"化學類指數          ","37,992,465","1,270,230,291","16,146","-0.33",
"生技醫療類指數      ","11,185,771","1,065,706,470","7,884","-0.26",
"玻璃陶瓷類指數      ","5,475,208","57,686,626","958","-0.28",
"造紙類指數          ","10,758,285","219,408,272","4,732","-0.77",
"鋼鐵類指數          ","64,561,853","2,286,141,910","28,735","0.16",
"橡膠類指數          ","10,634,949","415,136,741","5,443","0.28",
"汽車類指數          ","2,659,411","142,334,912","1,537","-1.62",
"電子類指數          ","1,186,996,873","96,187,841,190","549,170","-5.07",
"半導體類指數        ","321,958,956","27,085,899,067","133,947","-1.98",
"電腦及週邊設備類指數","162,331,543","6,276,680,387","73,070","-0.59",
"光電類指數          ","221,952,706","15,770,188,143","90,281","-1.30",
"通信網路類指數      ","48,299,311","3,277,537,173","27,066","-0.36",
"電子零組件類指數    ","338,474,880","36,626,068,810","176,306","-1.40",
"電子通路類指數      ","20,216,268","693,691,763","10,900","-0.88",
"資訊服務類指數      ","2,441,491","92,903,404","1,537","-0.27",
"其他電子類指數      ","71,321,718","6,364,872,443","36,063","-0.73",
"建材營造類指數      ","84,530,501","2,961,330,753","18,942","-0.98",
"航運業類指數        ","44,150,770","741,918,257","14,336","-0.31",
"觀光事業類指數      ","2,605,808","199,359,363","1,942","-0.08",
"金融保險類指數      ","403,380,435","6,337,230,938","76,722","-2.44",
"貿易百貨類指數      ","13,927,944","658,033,637","6,781","3.82",
"油電燃氣類指數      ","3,667,010","301,124,112","1,969","-0.02",
"其他類指數          ","31,745,294","1,859,264,958","18,960","-0.36",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

