"106年12月21日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","9,399,261","295,499,972","2,121","-0.07",
"食品類指數          ","12,772,545","550,360,278","6,013","-3.37",
"塑膠類指數          ","108,821,458","3,161,291,486","32,523","0.02",
"紡織纖維類指數      ","66,226,577","1,191,211,168","15,623","-1.99",
"電機機械類指數      ","75,364,737","4,097,014,338","32,722","1.45",
"電器電纜類指數      ","30,878,693","439,371,875","7,811","-0.28",
"化學生技醫療類指數  ","43,740,800","1,939,893,533","21,362","0.09",
"化學類指數          ","33,183,681","1,161,321,954","14,599","-0.15",
"生技醫療類指數      ","10,557,119","778,571,579","6,763","0.27",
"玻璃陶瓷類指數      ","10,289,568","195,733,025","4,179","1.68",
"造紙類指數          ","22,092,530","603,073,587","8,383","2.63",
"鋼鐵類指數          ","44,444,461","789,530,638","13,742","0.36",
"橡膠類指數          ","9,926,158","413,844,960","5,417","-1.36",
"汽車類指數          ","6,551,578","241,173,710","3,323","0.32",
"電子類指數          ","1,298,411,870","68,008,872,489","536,890","-1.01",
"半導體類指數        ","271,056,358","17,366,633,703","114,314","0.11",
"電腦及週邊設備類指數","110,780,182","4,033,645,804","47,490","-0.49",
"光電類指數          ","349,297,192","14,123,722,902","121,232","-0.49",
"通信網路類指數      ","106,826,240","6,594,414,218","49,038","-0.55",
"電子零組件類指數    ","357,617,838","19,831,133,618","157,090","-0.47",
"電子通路類指數      ","41,547,628","1,196,311,418","16,834","-0.27",
"資訊服務類指數      ","1,940,598","46,362,877","986","0.26",
"其他電子類指數      ","59,345,834","4,816,647,949","29,906","-0.23",
"建材營造類指數      ","44,659,985","703,803,562","12,425","0.12",
"航運業類指數        ","62,024,953","1,009,047,322","14,146","0.09",
"觀光事業類指數      ","1,188,577","133,461,537","942","0.22",
"金融保險類指數      ","251,655,054","4,072,450,318","56,832","-3.09",
"貿易百貨類指數      ","12,146,472","455,457,326","4,986","-2.77",
"油電燃氣類指數      ","4,337,352","331,425,534","2,592","-0.01",
"其他類指數          ","30,130,696","2,384,640,824","19,307","0.71",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

