"97年08月25日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥工業            ","37,872,000","1,204,273,000","11,063","6.49",
"食品工業            ","35,576,000","988,219,000","11,738","22.73",
"塑膠工業            ","69,614,000","2,094,251,000","18,959","1.96",
"紡織纖維            ","42,869,000","809,036,000","10,916","12.31",
"電機機械            ","15,605,000","276,754,000","4,691","0.75",
"電器電纜            ","12,416,000","123,797,000","2,559","0.74",
"化學生技醫療        ","48,888,000","2,628,694,000","19,688","2.44",
"玻璃陶瓷            ","5,172,000","96,088,000","1,684","0.41",
"造紙工業            ","16,976,000","217,907,000","4,042","2.19",
"鋼鐵工業            ","76,702,000","2,349,221,000","22,740","1.87",
"橡膠工業            ","28,722,000","793,899,000","9,808","4.11",
"汽車工業            ","6,492,000","128,377,000","1,833","1.45",
"電子工業            ","829,204,000","40,381,319,000","284,458","3.63",
"建材營造            ","115,474,000","2,589,751,000","35,269","3.38",
"航運業              ","95,645,000","2,602,351,000","27,934","4.43",
"觀光事業            ","11,363,000","656,441,000","5,086","5.50",
"金融保險            ","239,175,000","4,560,846,000","46,396","20.70",
"貿易百貨            ","31,583,000","770,371,000","10,135","4.44",
"其他                ","31,466,000","826,674,000","10,460","1.51",
"化學工業            ","44,730,000","2,509,673,000","17,749","3.07",
"生技醫療            ","4,158,000","119,021,000","1,939","0.21",
"油電燃氣            ","5,634,000","214,249,000","1,822","0.24",
"半導體              ","265,910,000","13,517,462,000","83,469","0.47",
"電腦及週邊設備      ","141,168,000","5,488,252,000","45,149","0.11",
"光電                ","200,467,000","6,874,401,000","62,804","1.12",
"通信網路            ","73,010,000","6,115,171,000","31,102","2.32",
"電子零組件          ","61,249,000","2,406,136,000","25,590","0.33",
"電子通路            ","30,044,000","1,438,890,000","13,377","1.86",
"資訊服務            ","1,541,000","68,587,000","611","0.93",
"其他電子            ","55,815,000","4,472,420,000","22,356","1.77",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

