"103年05月02日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","11,515,779","463,964,289","4,948","0.01",
"食品類指數          ","31,115,988","1,019,022,523","13,667","3.59",
"塑膠類指數          ","78,189,543","3,110,752,207","30,567","-0.36",
"紡織纖維類指數      ","36,565,553","959,877,427","11,937","6.27",
"電機機械類指數      ","48,422,606","3,188,611,898","23,268","3.37",
"電器電纜類指數      ","18,464,784","196,805,777","3,306","0.25",
"化學生技醫療類指數  ","41,282,269","2,152,346,669","22,504","1.18",
"化學類指數          ","18,435,376","718,234,328","8,651","0.64",
"生技醫療類指數      ","22,846,893","1,434,112,341","13,853","1.36",
"玻璃陶瓷類指數      ","2,218,485","36,073,687","813","0.31",
"造紙類指數          ","2,980,900","36,422,018","1,186","0.83",
"鋼鐵類指數          ","24,811,093","523,093,759","8,897","0.22",
"橡膠類指數          ","26,104,352","1,880,853,662","12,114","-4.78",
"汽車類指數          ","42,668,789","1,380,170,672","13,747","1.56",
"電子類指數          ","1,449,734,805","70,645,289,093","485,701","4.15",
"半導體類指數        ","584,942,544","31,019,234,534","155,816","1.25",
"電腦及週邊設備類指數","118,736,839","5,962,486,425","49,816","0.44",
"光電類指數          ","274,216,789","9,984,300,275","81,259","0.93",
"通信網路類指數      ","124,588,193","5,411,547,380","50,438","0.68",
"電子零組件類指數    ","202,598,404","7,855,254,547","81,904","0.76",
"電子通路類指數      ","40,990,806","1,441,692,212","16,231","2.53",
"資訊服務類指數      ","5,345,326","193,551,985","2,589","0.21",
"其他電子類指數      ","98,315,904","8,777,221,735","47,648","1.56",
"建材營造類指數      ","35,834,426","944,838,996","14,001","1.38",
"航運業類指數        ","27,048,119","434,606,805","8,508","0.32",
"觀光事業類指數      ","1,812,860","237,187,745","1,157","0.15",
"金融保險類指數      ","202,529,661","3,962,759,506","53,912","7.09",
"貿易百貨類指數      ","20,171,773","1,446,466,841","9,563","2.11",
"油電燃氣類指數      ","6,250,288","186,756,246","2,001","0.73",
"其他類指數          ","55,000,551","2,576,552,719","26,673","0.19",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

