"108年12月04日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","18,245,081","745,918,918","8,217","-0.13",
"食品類指數          ","20,792,901","1,043,151,520","11,567","-4.90",
"塑膠類指數          ","29,150,033","1,126,430,844","12,784","0.32",
"紡織纖維類指數      ","23,895,113","940,417,135","11,904","-2.24",
"電機機械類指數      ","18,614,571","1,471,018,426","9,605","-2.46",
"電器電纜類指數      ","9,609,884","150,419,150","3,145","0.08",
"化學生技醫療類指數  ","23,847,048","1,677,216,789","15,166","-0.05",
"化學類指數          ","7,539,421","238,826,212","4,030","0.13",
"生技醫療類指數      ","16,307,627","1,438,390,577","11,136","-0.14",
"玻璃陶瓷類指數      ","2,143,307","25,523,556","1,000","-0.01",
"造紙類指數          ","4,827,928","67,394,273","2,167","0.04",
"鋼鐵類指數          ","24,615,716","611,772,283","9,667","0.14",
"橡膠類指數          ","10,767,349","384,441,032","5,648","0.28",
"汽車類指數          ","13,117,481","792,373,475","7,585","-1.22",
"電子類指數          ","1,334,166,734","81,264,957,435","511,811","-0.93",
"半導體類指數        ","483,758,613","30,858,085,968","155,897","-0.30",
"電腦及週邊設備類指數","94,949,834","4,990,548,387","44,987","0.04",
"光電類指數          ","350,501,955","10,674,974,687","93,938","-0.26",
"通信網路類指數      ","55,779,788","3,384,323,036","24,675","-0.16",
"電子零組件類指數    ","271,402,766","25,383,316,081","153,416","-0.23",
"電子通路類指數      ","25,679,279","891,145,727","12,516","0.17",
"資訊服務類指數      ","1,969,823","107,777,114","1,431","0.34",
"其他電子類指數      ","50,124,676","4,974,786,435","24,951","-0.39",
"建材營造類指數      ","66,873,140","1,246,779,061","23,563","-0.01",
"航運業類指數        ","40,410,387","712,622,559","15,255","-0.20",
"觀光事業類指數      ","2,684,673","171,731,134","1,765","-0.12",
"金融保險類指數      ","277,742,121","6,252,616,712","89,859","-1.35",
"貿易百貨類指數      ","10,895,253","540,043,280","4,620","-1.67",
"油電燃氣類指數      ","2,363,124","195,786,472","1,817","0.27",
"其他類指數          ","29,257,644","2,000,563,779","16,690","-1.82",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

