"99年04月21日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","30,384,430","822,449,950","9,197","0.33",
"食品類指數          ","42,926,706","1,362,225,590","15,875","2.20",
"塑膠類指數          ","112,049,520","3,295,940,029","24,260","1.17",
"紡織纖維類指數      ","137,446,037","2,197,364,951","29,822","0.79",
"電機機械類指數      ","69,839,306","2,011,152,835","24,007","1.49",
"電器電纜類指數      ","54,093,340","726,016,902","10,361","1.49",
"化學生技醫療類指數  ","82,762,694","3,269,094,358","30,941","1.21",
"化學類指數          ","55,128,778","2,112,925,687","18,564","0.86",
"生技醫療類指數      ","27,633,916","1,156,168,671","12,377","1.74",
"玻璃陶瓷類指數      ","17,577,152","425,462,500","5,852","0.66",
"造紙類指數          ","16,886,004","280,987,872","4,275","3.62",
"鋼鐵類指數          ","129,164,040","2,824,316,253","31,256","0.72",
"橡膠類指數          ","31,838,105","1,256,438,668","11,157","2.29",
"汽車類指數          ","18,357,025","560,285,559","6,635","3.52",
"電子類指數          ","1,920,280,469","84,932,480,248","597,404","4.87",
"半導體類指數        ","430,699,184","21,673,798,024","125,252","1.01",
"電腦及週邊設備類指數","334,208,831","15,921,662,447","104,346","2.79",
"光電類指數          ","427,971,816","15,908,537,145","130,791","1.63",
"通信網路類指數      ","100,866,066","5,819,689,902","39,136","0.33",
"電子零組件類指數    ","362,831,653","11,247,706,580","104,980","1.21",
"電子通路類指數      ","114,691,226","5,471,237,749","38,227","2.62",
"資訊服務類指數      ","21,767,491","682,377,691","8,857","0.91",
"其他電子類指數      ","127,244,202","8,207,470,710","45,815","0.74",
"建材營造類指數      ","115,633,653","3,085,346,667","35,842","3.51",
"航運業類指數        ","89,385,714","1,960,313,735","25,410","0.46",
"觀光事業類指數      ","4,440,780","185,865,667","2,047","-0.75",
"金融保險類指數      ","227,486,157","4,160,296,835","49,725","5.77",
"貿易百貨類指數      ","30,085,011","1,192,113,418","10,715","0.22",
"油電燃氣類指數      ","8,438,638","465,450,271","3,012","0.12",
"其他類指數          ","69,542,122","1,961,166,629","21,872","1.37",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

