"104年08月20日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","13,019,733","405,940,628","5,808","-1.53",
"食品類指數          ","36,684,155","1,834,587,800","17,984","-4.44",
"塑膠類指數          ","60,467,665","2,053,884,702","27,930","-4.04",
"紡織纖維類指數      ","66,801,396","3,303,185,452","29,177","7.22",
"電機機械類指數      ","40,061,970","2,534,063,894","23,762","0.29",
"電器電纜類指數      ","8,773,123","67,884,363","2,778","0.11",
"化學生技醫療類指數  ","48,521,968","2,940,172,296","27,340","0.24",
"化學類指數          ","30,291,088","1,553,847,440","15,708","-0.24",
"生技醫療類指數      ","18,230,880","1,386,324,856","11,632","0.61",
"玻璃陶瓷類指數      ","3,837,854","49,562,120","1,703","-1.51",
"造紙類指數          ","3,138,736","33,569,331","1,573","0.49",
"鋼鐵類指數          ","41,440,631","756,592,894","14,789","0.00",
"橡膠類指數          ","17,097,545","609,290,133","8,293","-2.22",
"汽車類指數          ","7,152,133","546,440,807","4,123","-3.25",
"電子類指數          ","1,027,321,424","47,703,431,285","402,437","0.02",
"半導體類指數        ","283,650,522","14,638,586,420","97,420","0.78",
"電腦及週邊設備類指數","159,429,355","5,599,688,594","64,882","-0.63",
"光電類指數          ","280,610,631","9,320,050,413","79,069","0.05",
"通信網路類指數      ","92,277,446","4,987,352,624","48,299","-0.19",
"電子零組件類指數    ","121,552,043","5,209,238,327","62,175","-0.63",
"電子通路類指數      ","13,763,147","401,172,921","7,962","0.18",
"資訊服務類指數      ","8,971,869","352,171,611","5,616","2.67",
"其他電子類指數      ","67,066,411","7,195,170,375","37,014","-0.93",
"建材營造類指數      ","51,521,894","823,017,823","17,991","0.47",
"航運業類指數        ","87,810,748","1,521,322,696","26,336","0.33",
"觀光事業類指數      ","5,335,594","426,345,017","3,576","0.58",
"金融保險類指數      ","450,720,682","8,471,862,412","115,057","6.57",
"貿易百貨類指數      ","13,036,189","734,900,244","7,646","-0.48",
"油電燃氣類指數      ","5,115,273","329,419,065","3,118","1.57",
"其他類指數          ","81,912,709","5,362,004,239","45,763","5.52",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

