"105年01月22日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","8,393,173","210,185,533","3,593","-0.14",
"食品類指數          ","13,841,569","556,186,684","6,433","0.72",
"塑膠類指數          ","47,095,973","1,589,939,159","20,108","1.92",
"紡織纖維類指數      ","31,186,615","1,435,976,607","15,538","2.67",
"電機機械類指數      ","29,703,356","2,250,385,407","17,379","2.08",
"電器電纜類指數      ","5,242,441","41,916,383","1,839","0.13",
"化學生技醫療類指數  ","30,469,638","2,069,004,610","18,875","0.36",
"化學類指數          ","15,216,938","560,771,436","7,966","0.72",
"生技醫療類指數      ","15,252,700","1,508,233,174","10,909","-0.07",
"玻璃陶瓷類指數      ","5,288,494","185,291,804","2,904","0.31",
"造紙類指數          ","2,190,231","23,096,218","1,028","0.33",
"鋼鐵類指數          ","24,614,462","405,072,062","8,533","1.19",
"橡膠類指數          ","7,816,021","262,160,066","4,477","0.36",
"汽車類指數          ","5,035,485","282,122,259","2,795","2.06",
"電子類指數          ","971,765,182","38,462,483,114","362,493","5.15",
"半導體類指數        ","211,819,751","10,941,488,623","77,616","1.95",
"電腦及週邊設備類指數","169,696,504","5,915,311,675","65,104","2.23",
"光電類指數          ","301,000,540","7,291,319,451","82,456","-0.11",
"通信網路類指數      ","123,471,807","4,872,866,322","55,692","0.77",
"電子零組件類指數    ","83,001,388","3,777,467,149","42,550","1.19",
"電子通路類指數      ","11,295,077","252,588,738","5,995","0.80",
"資訊服務類指數      ","1,755,885","71,424,787","1,143","1.32",
"其他電子類指數      ","69,724,230","5,340,016,369","31,937","1.59",
"建材營造類指數      ","29,921,679","647,547,443","14,770","-0.50",
"航運業類指數        ","44,162,588","734,992,917","14,038","0.04",
"觀光事業類指數      ","2,039,975","232,616,955","1,553","-0.29",
"金融保險類指數      ","345,014,248","5,742,171,670","82,731","5.03",
"貿易百貨類指數      ","12,277,217","531,923,236","6,173","2.09",
"油電燃氣類指數      ","4,732,678","346,067,620","3,033","1.09",
"其他類指數          ","41,855,088","2,622,054,003","24,658","0.52",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

