"97年09月12日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥工業            ","50,504,000","1,252,502,000","13,061","0.19",
"食品工業            ","20,515,000","386,512,000","7,315","12.44",
"塑膠工業            ","81,360,000","2,622,631,000","22,876","3.22",
"紡織纖維            ","75,984,000","1,250,501,000","18,858","3.98",
"電機機械            ","27,270,000","419,344,000","7,977","0.53",
"電器電纜            ","12,538,000","108,147,000","2,995","0.49",
"化學生技醫療        ","75,679,000","2,705,111,000","25,454","0.03",
"玻璃陶瓷            ","4,596,000","68,998,000","1,318","0.22",
"造紙工業            ","11,699,000","138,688,000","2,839","1.54",
"鋼鐵工業            ","132,472,000","3,346,028,000","35,470","2.75",
"橡膠工業            ","26,281,000","779,552,000","9,447","2.72",
"汽車工業            ","11,672,000","215,321,000","3,053","-0.15",
"電子工業            ","1,301,217,000","61,986,921,000","443,688","1.23",
"建材營造            ","146,875,000","2,596,618,000","37,937","-4.25",
"航運業              ","126,181,000","2,996,888,000","37,280","2.32",
"觀光事業            ","12,170,000","503,553,000","4,818","2.31",
"金融保險            ","367,579,000","6,846,293,000","75,639","18.32",
"貿易百貨            ","36,685,000","798,973,000","8,952","-0.19",
"其他                ","44,209,000","862,532,000","13,512","1.61",
"化學工業            ","69,559,000","2,540,071,000","22,463","0.01",
"生技醫療            ","6,120,000","165,040,000","2,991","0.08",
"油電燃氣            ","5,061,000","250,451,000","2,499","-1.14",
"半導體              ","391,868,000","18,305,844,000","129,721","-0.01",
"電腦及週邊設備      ","222,050,000","9,094,631,000","75,449","1.23",
"光電                ","334,787,000","10,708,499,000","100,191","0.34",
"通信網路            ","124,472,000","11,835,269,000","50,349","-0.72",
"電子零組件          ","96,238,000","3,322,293,000","38,833","0.47",
"電子通路            ","42,314,000","1,549,632,000","16,380","2.97",
"資訊服務            ","1,616,000","109,210,000","945","0.12",
"其他電子            ","87,872,000","7,061,543,000","31,820","0.76",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

