"97年12月16日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥工業            ","45,366,000","1,123,298,000","10,943","0.02",
"食品工業            ","74,444,000","1,418,726,000","23,304","4.72",
"塑膠工業            ","81,962,000","2,156,737,000","21,822","-1.83",
"紡織纖維            ","31,123,000","517,001,000","7,646","-6.59",
"電機機械            ","27,099,000","399,075,000","8,663","-0.33",
"電器電纜            ","11,259,000","70,975,000","1,999","-0.17",
"化學生技醫療        ","78,219,000","1,902,629,000","25,757","-0.28",
"玻璃陶瓷            ","2,103,000","26,342,000","895","0.22",
"造紙工業            ","8,265,000","66,263,000","2,262","-0.90",
"鋼鐵工業            ","72,120,000","1,240,902,000","17,304","-1.22",
"橡膠工業            ","34,812,000","678,016,000","9,915","-1.79",
"汽車工業            ","10,579,000","122,600,000","3,176","-1.11",
"電子工業            ","1,444,922,000","34,071,786,000","382,410","0.69",
"建材營造            ","166,780,000","2,190,348,000","38,181","-0.22",
"航運業              ","156,733,000","2,676,904,000","41,717","-0.97",
"觀光事業            ","13,219,000","426,613,000","5,172","-2.16",
"金融保險            ","509,074,000","6,355,051,000","80,549","8.19",
"貿易百貨            ","27,466,000","519,467,000","8,038","-0.33",
"其他                ","30,105,000","743,485,000","11,032","-0.79",
"化學工業            ","72,369,000","1,786,936,000","23,301","-0.28",
"生技醫療            ","5,850,000","115,693,000","2,456","-0.22",
"油電燃氣            ","9,671,000","492,682,000","2,868","-0.18",
"半導體              ","445,358,000","11,990,660,000","119,678","0.86",
"電腦及週邊設備      ","159,935,000","3,638,387,000","47,288","-0.37",
"光電                ","456,630,000","6,652,604,000","94,904","0.14",
"通信網路            ","146,114,000","5,387,587,000","43,532","-0.09",
"電子零組件          ","102,093,000","1,905,287,000","30,336","0.13",
"電子通路            ","43,342,000","925,736,000","13,543","-0.87",
"資訊服務            ","1,000,000","54,457,000","547","-0.73",
"其他電子            ","90,450,000","3,517,068,000","32,582","-0.49",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

