"103年08月04日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","18,826,382","742,266,336","6,845","2.54",
"食品類指數          ","31,471,413","1,329,993,589","10,595","-7.60",
"塑膠類指數          ","159,683,229","3,378,413,407","37,731","-4.44",
"紡織纖維類指數      ","26,862,218","824,961,556","9,491","0.48",
"電機機械類指數      ","50,174,721","3,452,973,449","20,892","1.35",
"電器電纜類指數      ","14,581,492","188,233,841","3,871","-0.05",
"化學生技醫療類指數  ","80,593,699","3,012,192,650","32,931","-1.75",
"化學類指數          ","63,532,361","1,872,892,902","22,609","-2.80",
"生技醫療類指數      ","17,061,338","1,139,299,748","10,322","-0.20",
"玻璃陶瓷類指數      ","4,623,140","76,785,063","1,761","-0.32",
"造紙類指數          ","12,550,427","179,480,184","3,285","-0.41",
"鋼鐵類指數          ","187,669,587","3,202,404,266","48,673","1.42",
"橡膠類指數          ","16,659,906","802,582,724","7,569","-1.44",
"汽車類指數          ","12,455,666","659,324,337","5,839","4.40",
"電子類指數          ","1,265,109,858","56,097,229,818","402,749","5.95",
"半導體類指數        ","431,111,461","20,258,782,759","111,783","2.22",
"電腦及週邊設備類指數","232,887,782","9,433,080,159","86,114","2.02",
"光電類指數          ","266,594,470","8,585,517,229","74,437","0.44",
"通信網路類指數      ","64,198,544","2,926,198,513","24,633","-0.02",
"電子零組件類指數    ","140,504,680","7,050,832,610","55,703","0.85",
"電子通路類指數      ","43,042,852","1,592,656,052","13,171","1.98",
"資訊服務類指數      ","3,977,571","241,906,650","2,239","0.51",
"其他電子類指數      ","82,792,498","6,008,255,846","34,669","2.33",
"建材營造類指數      ","39,231,139","836,445,945","12,734","2.58",
"航運業類指數        ","22,232,154","453,535,801","8,566","-0.37",
"觀光事業類指數      ","2,342,982","143,170,600","1,184","0.07",
"金融保險類指數      ","343,312,590","6,906,606,721","64,928","-3.22",
"貿易百貨類指數      ","21,070,170","972,179,807","7,988","-0.40",
"油電燃氣類指數      ","3,186,845","178,719,530","1,807","-1.87",
"其他類指數          ","44,645,729","2,857,630,390","22,909","-0.30",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

