"102年07月10日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","14,178,030","487,794,854","5,046","1.35",
"食品類指數          ","34,131,303","1,689,966,101","11,076","8.19",
"塑膠類指數          ","115,664,967","3,304,419,453","35,832","0.52",
"紡織纖維類指數      ","86,730,730","2,617,782,732","26,907","4.41",
"電機機械類指數      ","52,017,941","2,720,021,738","19,611","2.25",
"電器電纜類指數      ","15,605,742","167,505,661","4,150","-0.07",
"化學生技醫療類指數  ","60,223,548","1,760,782,259","23,101","-0.04",
"化學類指數          ","46,572,773","1,147,293,841","15,048","0.29",
"生技醫療類指數      ","13,650,775","613,488,418","8,053","-0.39",
"玻璃陶瓷類指數      ","5,034,318","69,389,245","1,838","-0.57",
"造紙類指數          ","7,769,191","91,636,084","2,249","0.31",
"鋼鐵類指數          ","34,920,638","852,748,966","12,087","1.19",
"橡膠類指數          ","30,522,330","2,145,551,235","13,224","8.71",
"汽車類指數          ","11,232,458","628,366,339","4,990","8.64",
"電子類指數          ","1,136,198,232","48,798,981,160","368,886","0.41",
"半導體類指數        ","340,620,474","13,486,606,719","94,716","-0.23",
"電腦及週邊設備類指數","165,474,653","6,580,589,587","59,805","0.55",
"光電類指數          ","327,730,312","10,995,915,440","83,434","0.16",
"通信網路類指數      ","100,088,372","7,290,023,879","44,419","-0.21",
"電子零組件類指數    ","88,072,194","3,479,107,703","36,539","0.10",
"電子通路類指數      ","19,378,235","655,203,658","7,744","-0.55",
"資訊服務類指數      ","2,786,229","78,809,604","1,356","-1.05",
"其他電子類指數      ","92,047,763","6,232,724,570","40,873","0.73",
"建材營造類指數      ","77,846,561","2,067,408,332","27,805","-0.37",
"航運業類指數        ","29,428,229","480,768,024","9,330","0.09",
"觀光事業類指數      ","2,285,197","362,231,613","1,491","0.53",
"金融保險類指數      ","539,643,917","10,857,782,870","98,678","11.27",
"貿易百貨類指數      ","16,985,968","850,021,353","5,978","0.81",
"油電燃氣類指數      ","4,948,439","200,977,470","1,553","-0.23",
"其他類指數          ","87,323,285","4,420,102,575","39,454","3.71",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

