"99年05月20日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","18,513,157","477,246,160","5,249","-1.26",
"食品類指數          ","34,044,418","1,082,694,168","12,611","-14.17",
"塑膠類指數          ","85,439,505","3,387,047,047","24,690","-5.20",
"紡織纖維類指數      ","106,636,970","1,507,458,168","24,453","-7.78",
"電機機械類指數      ","46,295,858","1,123,505,418","15,295","-1.64",
"電器電纜類指數      ","23,809,486","293,827,574","5,437","-1.42",
"化學生技醫療類指數  ","71,003,947","2,293,368,026","26,791","-1.30",
"化學類指數          ","49,201,056","1,391,301,548","16,279","-1.33",
"生技醫療類指數      ","21,802,891","902,066,478","10,512","-0.93",
"玻璃陶瓷類指數      ","26,739,464","704,970,956","9,842","-1.31",
"造紙類指數          ","18,129,574","256,092,849","4,236","-4.32",
"鋼鐵類指數          ","68,890,400","1,670,441,003","21,681","-1.91",
"橡膠類指數          ","17,474,423","647,914,222","6,874","-3.31",
"汽車類指數          ","16,533,838","533,886,571","6,168","-3.47",
"電子類指數          ","1,310,726,667","59,779,666,500","452,858","-4.80",
"半導體類指數        ","402,125,965","15,648,241,680","119,307","-1.23",
"電腦及週邊設備類指數","189,829,143","7,656,716,284","66,298","-0.78",
"光電類指數          ","321,053,380","12,901,146,006","111,048","-1.02",
"通信網路類指數      ","86,540,834","8,196,421,725","32,243","-0.81",
"電子零組件類指數    ","187,843,060","7,405,232,990","69,286","-1.49",
"電子通路類指數      ","35,148,825","1,608,633,125","14,859","-2.67",
"資訊服務類指數      ","14,341,226","531,566,666","7,046","-3.70",
"其他電子類指數      ","73,844,234","5,831,708,024","32,771","-1.83",
"建材營造類指數      ","73,167,350","1,572,498,914","21,389","-7.03",
"航運業類指數        ","118,522,746","2,185,231,285","26,140","-2.49",
"觀光事業類指數      ","11,522,659","396,687,914","4,697","-0.51",
"金融保險類指數      ","263,087,661","4,683,462,822","58,795","-16.29",
"貿易百貨類指數      ","23,745,907","1,110,590,587","9,554","-2.91",
"油電燃氣類指數      ","4,508,574","295,296,036","1,452","-1.47",
"其他類指數          ","38,920,988","1,192,307,522","14,118","-2.63",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

