"100年09月29日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","31,743,957","966,309,738","10,867","2.38",
"食品類指數          ","22,821,429","792,877,356","10,706","7.55",
"塑膠類指數          ","108,259,083","4,353,205,205","36,788","0.75",
"紡織纖維類指數      ","46,154,181","847,368,018","14,910","8.07",
"電機機械類指數      ","35,161,121","3,375,013,564","18,217","1.20",
"電器電纜類指數      ","21,602,996","239,699,136","5,287","0.27",
"化學生技醫療類指數  ","54,059,805","2,387,034,082","27,066","1.14",
"化學類指數          ","37,668,338","1,600,394,109","18,813","1.61",
"生技醫療類指數      ","16,391,467","786,639,973","8,253","-0.07",
"玻璃陶瓷類指數      ","9,324,888","281,269,135","3,992","1.85",
"造紙類指數          ","4,578,838","54,802,642","1,594","1.40",
"鋼鐵類指數          ","43,945,739","1,139,301,434","13,776","-0.51",
"橡膠類指數          ","22,982,488","1,141,314,060","11,434","5.13",
"汽車類指數          ","25,755,447","1,173,018,065","11,426","-1.88",
"電子類指數          ","1,184,234,677","58,231,510,582","445,238","0.45",
"半導體類指數        ","299,183,528","14,072,386,183","110,592","0.01",
"電腦及週邊設備類指數","248,155,007","12,023,289,656","88,223","0.35",
"光電類指數          ","329,019,464","11,121,138,539","101,971","0.20",
"通信網路類指數      ","95,988,795","11,106,188,992","47,327","-0.62",
"電子零組件類指數    ","115,010,183","5,056,977,783","52,321","-0.11",
"電子通路類指數      ","19,552,170","874,412,021","9,807","-0.38",
"資訊服務類指數      ","15,483,672","352,164,864","6,981","0.60",
"其他電子類指數      ","61,841,858","3,624,952,544","28,016","0.64",
"建材營造類指數      ","77,088,732","1,611,536,998","24,839","7.87",
"航運業類指數        ","86,999,158","1,612,426,956","29,324","0.92",
"觀光事業類指數      ","10,352,278","360,525,253","3,975","3.51",
"金融保險類指數      ","463,825,708","8,454,232,611","106,884","8.86",
"貿易百貨類指數      ","49,856,098","2,047,503,344","19,766","3.21",
"油電燃氣類指數      ","3,445,061","183,981,475","1,482","-0.71",
"其他類指數          ","26,848,118","869,710,703","12,043","0.75",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

