"99年03月10日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","14,579,375","409,053,819","4,176","0.02",
"食品類指數          ","30,489,585","873,037,602","10,776","-1.92",
"塑膠類指數          ","78,511,761","2,293,401,756","20,933","-0.26",
"紡織纖維類指數      ","65,604,624","1,249,889,393","14,858","2.59",
"電機機械類指數      ","49,124,902","1,164,884,067","16,561","0.42",
"電器電纜類指數      ","20,826,457","309,603,955","4,530","0.34",
"化學生技醫療類指數  ","50,870,450","1,950,211,073","19,681","-0.49",
"化學類指數          ","37,316,814","1,401,224,231","13,049","-0.87",
"生技醫療類指數      ","13,553,636","548,986,842","6,632","0.53",
"玻璃陶瓷類指數      ","46,262,862","976,009,433","12,340","0.07",
"造紙類指數          ","16,054,931","241,665,877","3,741","-0.52",
"鋼鐵類指數          ","69,707,834","1,761,064,118","20,914","0.93",
"橡膠類指數          ","18,975,897","691,518,814","7,442","0.44",
"汽車類指數          ","9,445,448","274,530,123","3,722","-0.13",
"電子類指數          ","1,520,887,929","61,823,405,702","502,358","-0.16",
"半導體類指數        ","381,702,853","16,623,805,197","117,276","0.23",
"電腦及週邊設備類指數","173,450,512","7,534,351,373","63,230","-0.64",
"光電類指數          ","400,152,208","14,057,416,068","116,673","-0.39",
"通信網路類指數      ","151,229,645","6,711,445,220","55,860","0.26",
"電子零組件類指數    ","261,426,110","9,238,087,004","89,351","0.12",
"電子通路類指數      ","47,847,396","1,682,784,068","16,364","-0.13",
"資訊服務類指數      ","23,975,143","832,749,064","10,386","-0.33",
"其他電子類指數      ","81,104,062","5,142,767,708","33,218","-0.04",
"建材營造類指數      ","59,588,899","1,560,586,831","20,432","-0.01",
"航運業類指數        ","43,073,589","1,017,735,936","13,853","-0.17",
"觀光事業類指數      ","7,402,309","187,586,791","2,887","1.13",
"金融保險類指數      ","244,782,082","4,737,418,674","49,316","6.05",
"貿易百貨類指數      ","39,883,710","1,261,877,231","12,633","-0.30",
"油電燃氣類指數      ","2,967,994","155,125,110","1,156","0.60",
"其他類指數          ","33,000,486","931,783,249","11,264","-0.26",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

