"103年12月17日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","29,730,233","1,170,735,625","13,147","-4.23",
"食品類指數          ","26,658,690","1,111,319,796","12,508","-22.33",
"塑膠類指數          ","89,281,040","2,690,180,200","33,707","-4.43",
"紡織纖維類指數      ","37,752,459","1,715,831,567","16,600","-8.48",
"電機機械類指數      ","39,879,477","1,914,282,918","17,639","-1.56",
"電器電纜類指數      ","11,405,646","116,230,011","3,812","-0.35",
"化學生技醫療類指數  ","51,128,240","2,314,533,143","26,422","-0.27",
"化學類指數          ","35,813,802","1,374,860,092","16,635","0.33",
"生技醫療類指數      ","15,314,438","939,673,051","9,787","-0.78",
"玻璃陶瓷類指數      ","5,627,106","72,114,681","2,223","-0.73",
"造紙類指數          ","5,079,080","64,569,466","2,459","-1.04",
"鋼鐵類指數          ","42,005,114","961,961,421","14,326","-1.04",
"橡膠類指數          ","12,478,418","641,680,983","6,692","-1.91",
"汽車類指數          ","9,423,730","600,211,366","4,794","-4.61",
"電子類指數          ","1,312,420,094","70,369,191,802","485,811","-4.73",
"半導體類指數        ","387,006,722","23,644,405,652","121,205","-1.52",
"電腦及週邊設備類指數","185,811,800","8,764,625,740","71,366","-1.84",
"光電類指數          ","323,555,382","12,776,290,683","102,701","-0.03",
"通信網路類指數      ","74,259,058","4,242,417,067","34,648","-1.02",
"電子零組件類指數    ","150,495,428","6,306,238,520","66,684","-1.82",
"電子通路類指數      ","19,831,893","698,133,287","10,882","-1.65",
"資訊服務類指數      ","4,124,072","255,119,627","2,648","-1.50",
"其他電子類指數      ","167,335,739","13,681,961,226","75,677","-1.31",
"建材營造類指數      ","41,175,916","1,063,500,456","18,918","-2.10",
"航運業類指數        ","149,513,533","2,664,719,504","38,291","-2.75",
"觀光事業類指數      ","1,932,495","145,547,806","1,226","-1.58",
"金融保險類指數      ","446,656,354","8,266,800,658","114,952","-15.02",
"貿易百貨類指數      ","20,459,758","837,214,026","10,065","-0.30",
"油電燃氣類指數      ","6,855,650","350,437,807","3,685","-0.46",
"其他類指數          ","44,892,398","2,146,187,102","22,555","-3.16",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

