"101年09月17日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","22,350,476","717,862,302","7,603","0.42",
"食品類指數          ","37,801,965","1,498,626,736","14,454","-1.09",
"塑膠類指數          ","184,187,649","5,011,331,685","53,638","1.56",
"紡織纖維類指數      ","120,716,716","2,362,211,810","29,715","8.32",
"電機機械類指數      ","33,097,423","2,648,603,949","15,734","1.91",
"電器電纜類指數      ","42,776,188","456,066,098","8,744","0.64",
"化學生技醫療類指數  ","83,415,294","3,396,347,185","32,276","1.25",
"化學類指數          ","70,236,818","2,767,165,897","25,158","2.19",
"生技醫療類指數      ","13,178,476","629,181,288","7,118","-0.31",
"玻璃陶瓷類指數      ","5,622,500","93,541,128","2,354","0.88",
"造紙類指數          ","10,104,856","157,736,027","2,965","2.69",
"鋼鐵類指數          ","88,901,452","1,609,397,501","27,134","0.76",
"橡膠類指數          ","37,196,647","1,673,391,425","14,967","1.10",
"汽車類指數          ","31,989,344","1,630,698,447","12,179","-4.60",
"電子類指數          ","1,445,340,298","69,183,652,937","462,608","-0.18",
"半導體類指數        ","294,980,383","13,763,009,284","94,944","-0.34",
"電腦及週邊設備類指數","217,885,126","10,198,427,416","79,676","0.27",
"光電類指數          ","496,033,393","15,804,928,718","112,282","-0.39",
"通信網路類指數      ","142,466,298","15,230,031,147","66,246","0.42",
"電子零組件類指數    ","157,321,254","6,716,004,269","63,103","0.15",
"電子通路類指數      ","17,011,099","727,333,016","7,498","0.23",
"資訊服務類指數      ","4,720,298","147,647,776","2,085","-0.46",
"其他電子類指數      ","114,922,447","6,596,271,311","36,774","0.38",
"建材營造類指數      ","88,653,825","1,871,007,218","25,245","1.21",
"航運業類指數        ","109,862,631","1,860,322,962","28,138","1.68",
"觀光事業類指數      ","17,007,437","985,182,304","7,435","2.82",
"金融保險類指數      ","966,320,892","15,224,819,538","149,227","10.14",
"貿易百貨類指數      ","35,930,327","1,367,648,561","12,944","0.74",
"油電燃氣類指數      ","5,462,820","279,917,687","2,878","-0.59",
"其他類指數          ","46,671,519","1,856,282,404","17,995","-0.49",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

