"99年04月16日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","28,243,017","735,962,063","6,373","-0.66",
"食品類指數          ","58,320,572","1,740,042,724","19,514","-5.04",
"塑膠類指數          ","108,356,190","2,915,050,916","25,120","-0.70",
"紡織纖維類指數      ","195,733,238","3,593,140,893","42,484","-1.80",
"電機機械類指數      ","101,981,145","2,866,724,067","33,484","0.10",
"電器電纜類指數      ","76,120,402","948,419,835","15,704","-0.28",
"化學生技醫療類指數  ","94,405,909","3,267,165,079","35,341","-0.50",
"化學類指數          ","60,640,956","1,836,565,420","19,710","-0.23",
"生技醫療類指數      ","33,764,953","1,430,599,659","15,631","-1.00",
"玻璃陶瓷類指數      ","20,473,476","517,118,144","5,901","-1.83",
"造紙類指數          ","23,849,522","775,897,053","7,427","1.33",
"鋼鐵類指數          ","164,628,704","3,515,322,456","39,956","-0.12",
"橡膠類指數          ","72,666,975","2,620,945,728","22,697","1.75",
"汽車類指數          ","72,813,611","2,396,099,476","21,061","2.88",
"電子類指數          ","1,857,959,669","73,620,272,855","561,216","-2.98",
"半導體類指數        ","466,575,304","19,072,454,456","132,554","-1.49",
"電腦及週邊設備類指數","284,450,396","12,401,194,241","89,587","-0.18",
"光電類指數          ","480,118,217","14,856,010,806","132,026","-0.02",
"通信網路類指數      ","92,996,173","4,961,246,151","32,241","-0.33",
"電子零組件類指數    ","272,559,253","8,853,337,783","81,984","-0.18",
"電子通路類指數      ","130,018,060","6,305,477,447","40,497","-0.72",
"資訊服務類指數      ","29,883,689","1,150,661,059","13,654","-1.33",
"其他電子類指數      ","101,358,577","6,019,890,912","38,673","-1.07",
"建材營造類指數      ","221,524,479","5,983,883,918","57,977","2.58",
"航運業類指數        ","133,932,974","3,217,276,380","36,272","-0.64",
"觀光事業類指數      ","10,105,940","335,366,109","3,726","-0.94",
"金融保險類指數      ","281,961,752","5,127,858,565","50,848","-8.30",
"貿易百貨類指數      ","77,561,786","2,899,568,736","23,833","0.32",
"油電燃氣類指數      ","4,550,568","232,312,151","1,960","-2.02",
"其他類指數          ","90,941,224","2,991,163,197","28,378","-1.00",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

