"105年05月26日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","13,502,480","335,304,966","6,785","-0.19",
"食品類指數          ","22,382,774","756,726,599","10,883","-8.38",
"塑膠類指數          ","37,399,701","1,172,240,428","16,501","-1.73",
"紡織纖維類指數      ","21,740,839","1,562,702,989","12,242","5.06",
"電機機械類指數      ","24,865,167","1,701,444,565","14,234","0.29",
"電器電纜類指數      ","6,454,142","63,558,557","2,371","0.01",
"化學生技醫療類指數  ","38,977,813","2,089,543,956","21,582","0.05",
"化學類指數          ","24,043,092","737,028,810","10,997","0.28",
"生技醫療類指數      ","14,934,721","1,352,515,146","10,585","-0.16",
"玻璃陶瓷類指數      ","1,929,591","25,666,097","654","0.42",
"造紙類指數          ","1,434,069","15,597,331","644","0.53",
"鋼鐵類指數          ","23,858,228","461,259,415","9,032","0.72",
"橡膠類指數          ","18,067,918","931,138,552","7,726","-6.61",
"汽車類指數          ","5,074,737","222,546,455","2,619","0.10",
"電子類指數          ","844,267,553","40,341,202,135","374,428","0.79",
"半導體類指數        ","195,068,639","10,032,166,989","82,284","0.48",
"電腦及週邊設備類指數","108,194,329","4,276,449,880","51,742","0.53",
"光電類指數          ","223,453,489","7,301,765,061","81,219","-0.14",
"通信網路類指數      ","172,021,562","10,560,686,377","85,080","-0.20",
"電子零組件類指數    ","76,159,349","3,364,002,076","38,840","0.41",
"電子通路類指數      ","11,851,010","358,278,085","6,385","0.64",
"資訊服務類指數      ","1,306,242","48,332,569","885","0.40",
"其他電子類指數      ","56,212,933","4,399,521,098","27,993","-0.13",
"建材營造類指數      ","18,123,984","395,855,000","8,785","0.20",
"航運業類指數        ","44,270,151","633,667,267","13,349","0.06",
"觀光事業類指數      ","2,324,906","305,501,360","1,746","-2.62",
"金融保險類指數      ","189,820,565","3,281,628,129","56,741","-1.63",
"貿易百貨類指數      ","10,853,366","536,435,885","5,761","-2.30",
"油電燃氣類指數      ","3,242,196","255,776,581","2,247","-1.91",
"其他類指數          ","30,056,613","2,461,240,711","18,260","0.70",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

