"98年02月18日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","39,525,000","1,004,303,000","10,187","-0.26",
"食品類指數          ","43,735,000","1,027,838,000","13,295","6.15",
"塑膠類指數          ","72,542,000","1,416,151,000","18,937","-0.35",
"紡織纖維類指數      ","25,751,000","287,292,000","6,593","-0.65",
"電機機械類指數      ","24,997,000","289,858,000","8,088","-0.17",
"電器電纜類指數      ","11,619,000","66,988,000","2,630","-0.12",
"化學生技醫療類指數  ","41,548,000","1,429,433,000","15,730","-0.67",
"化學類指數          ","37,270,000","1,332,719,000","13,608","-0.74",
"生技醫療類指數      ","4,278,000","96,714,000","2,122","-0.32",
"玻璃陶瓷類指數      ","2,332,000","28,555,000","881","0.36",
"造紙類指數          ","6,353,000","45,813,000","1,678","-0.31",
"鋼鐵類指數          ","105,293,000","2,067,103,000","28,765","-1.31",
"橡膠類指數          ","21,405,000","482,678,000","7,187","-1.55",
"汽車類指數          ","19,995,000","224,066,000","4,744","-0.76",
"電子類指數          ","1,768,981,000","44,234,298,000","448,707","0.86",
"半導體類指數        ","521,012,000","14,752,630,000","140,317","0.59",
"電腦及週邊設備類指數","226,391,000","5,785,780,000","65,701","0.24",
"光電類指數          ","545,676,000","8,318,271,000","104,179","-0.34",
"通信網路類指數      ","158,180,000","7,336,063,000","47,090","0.19",
"電子零組件類指數    ","186,782,000","3,162,819,000","47,419","0.03",
"電子通路類指數      ","37,060,000","806,093,000","12,416","-0.74",
"資訊服務類指數      ","781,000","44,030,000","530","0.36",
"其他電子類指數      ","93,099,000","4,028,612,000","31,055","0.16",
"建材營造類指數      ","66,650,000","736,693,000","15,104","-0.81",
"航運業類指數        ","127,831,000","2,107,399,000","32,729","0.65",
"觀光事業類指數      ","18,261,000","601,187,000","7,317","2.06",
"金融保險類指數      ","423,198,000","5,235,771,000","68,901","-1.69",
"貿易百貨類指數      ","24,195,000","482,017,000","6,987","0.07",
"油電燃氣類指數      ","11,057,000","598,079,000","2,571","0.36",
"其他類指數          ","35,173,000","729,123,000","12,237","-0.11",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

