"107年11月26日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","18,657,466","543,620,043","7,787","2.23",
"食品類指數          ","11,108,061","592,221,425","6,808","5.39",
"塑膠類指數          ","134,151,650","3,131,524,111","30,238","-0.15",
"紡織纖維類指數      ","25,923,135","1,623,052,438","12,704","6.48",
"電機機械類指數      ","77,067,921","3,890,098,521","35,209","4.21",
"電器電纜類指數      ","19,177,366","231,835,823","7,028","0.48",
"化學生技醫療類指數  ","44,523,989","2,475,886,565","26,949","0.36",
"化學類指數          ","30,366,470","1,023,843,010","16,481","0.17",
"生技醫療類指數      ","14,157,519","1,452,043,555","10,468","0.42",
"玻璃陶瓷類指數      ","2,223,313","30,689,119","1,081","0.92",
"造紙類指數          ","7,433,732","130,222,597","3,362","1.49",
"鋼鐵類指數          ","110,760,355","4,018,864,034","44,541","0.50",
"橡膠類指數          ","17,305,773","658,149,631","8,313","3.32",
"汽車類指數          ","2,923,733","136,102,016","1,835","2.87",
"電子類指數          ","860,553,401","52,963,089,765","395,156","6.02",
"半導體類指數        ","268,077,650","20,509,097,757","115,137","3.04",
"電腦及週邊設備類指數","87,078,779","3,010,551,555","43,452","0.68",
"光電類指數          ","179,856,939","7,322,681,171","70,821","0.82",
"通信網路類指數      ","95,772,247","4,284,798,763","44,097","-0.18",
"電子零組件類指數    ","172,463,338","13,378,748,454","89,146","1.09",
"電子通路類指數      ","9,660,764","325,470,848","5,408","0.50",
"資訊服務類指數      ","965,780","27,897,490","704","0.54",
"其他電子類指數      ","46,677,904","4,103,843,727","26,391","1.26",
"建材營造類指數      ","57,155,919","986,825,147","20,441","4.26",
"航運業類指數        ","77,781,994","1,324,677,527","22,591","0.57",
"觀光事業類指數      ","13,319,892","570,456,073","6,840","3.15",
"金融保險類指數      ","287,830,146","6,354,474,566","70,581","0.08",
"貿易百貨類指數      ","13,631,215","680,714,594","6,379","1.65",
"油電燃氣類指數      ","5,918,239","480,624,254","3,416","-1.19",
"其他類指數          ","24,233,842","1,551,427,448","16,623","2.04",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

