"104年04月17日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","14,796,251","454,829,741","5,591","-0.39",
"食品類指數          ","19,145,047","748,526,678","10,115","-8.99",
"塑膠類指數          ","64,468,487","2,384,416,598","23,407","-0.39",
"紡織纖維類指數      ","103,759,422","2,753,989,974","32,308","2.03",
"電機機械類指數      ","43,978,026","1,995,790,103","21,727","-0.73",
"電器電纜類指數      ","19,143,978","216,173,972","6,074","0.11",
"化學生技醫療類指數  ","52,198,333","2,249,804,842","24,442","-0.43",
"化學類指數          ","36,757,389","1,030,991,020","13,594","-0.06",
"生技醫療類指數      ","15,440,944","1,218,813,822","10,848","-0.66",
"玻璃陶瓷類指數      ","1,241,000","19,548,457","650","0.01",
"造紙類指數          ","6,260,020","74,004,530","2,210","0.62",
"鋼鐵類指數          ","24,732,673","489,566,641","10,271","-0.49",
"橡膠類指數          ","20,500,096","856,252,860","10,269","0.87",
"汽車類指數          ","6,558,449","322,677,359","3,703","-0.66",
"電子類指數          ","1,163,406,120","60,998,462,691","448,361","-5.22",
"半導體類指數        ","352,830,510","23,343,929,248","124,847","-2.92",
"電腦及週邊設備類指數","155,372,540","6,230,083,060","65,781","-0.92",
"光電類指數          ","294,124,224","11,682,666,558","95,393","-0.06",
"通信網路類指數      ","84,674,696","5,447,194,117","42,899","-0.71",
"電子零組件類指數    ","171,300,618","7,556,253,211","68,998","-0.71",
"電子通路類指數      ","24,069,394","871,865,230","11,677","-0.64",
"資訊服務類指數      ","16,216,439","590,020,400","8,069","1.38",
"其他電子類指數      ","64,817,699","5,276,450,867","30,697","-0.60",
"建材營造類指數      ","36,811,215","923,612,642","15,628","-0.06",
"航運業類指數        ","70,726,188","1,536,973,210","19,673","-1.23",
"觀光事業類指數      ","6,504,713","514,258,888","3,850","1.07",
"金融保險類指數      ","348,549,564","6,725,690,121","78,266","-3.68",
"貿易百貨類指數      ","17,618,038","988,422,180","8,692","-2.47",
"油電燃氣類指數      ","7,313,711","451,517,867","4,289","0.35",
"其他類指數          ","49,182,201","3,049,581,090","27,599","-3.68",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

