"103年09月09日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","20,883,541","596,158,148","6,619","-0.30",
"食品類指數          ","35,807,548","1,348,002,789","13,755","6.80",
"塑膠類指數          ","22,769,854","725,097,852","10,072","-0.63",
"紡織纖維類指數      ","23,886,396","1,002,344,454","9,120","-1.95",
"電機機械類指數      ","38,139,966","3,097,417,074","20,726","0.16",
"電器電纜類指數      ","11,158,612","124,236,189","2,913","-0.38",
"化學生技醫療類指數  ","29,916,668","1,482,015,556","16,870","0.12",
"化學類指數          ","11,446,581","370,757,424","5,922","0.17",
"生技醫療類指數      ","18,470,087","1,111,258,132","10,948","0.02",
"玻璃陶瓷類指數      ","3,210,628","47,054,072","1,065","-0.08",
"造紙類指數          ","10,107,561","144,308,438","2,390","0.32",
"鋼鐵類指數          ","68,493,388","1,128,084,834","19,861","0.23",
"橡膠類指數          ","15,974,439","804,808,876","6,793","-3.71",
"汽車類指數          ","4,236,806","221,675,949","2,312","0.17",
"電子類指數          ","1,129,155,417","53,540,401,096","395,098","1.22",
"半導體類指數        ","278,516,694","18,853,362,221","98,778","0.10",
"電腦及週邊設備類指數","181,827,539","7,365,705,467","70,842","0.57",
"光電類指數          ","303,696,190","9,721,637,788","79,109","0.30",
"通信網路類指數      ","49,900,442","2,589,644,098","22,434","0.15",
"電子零組件類指數    ","185,223,437","6,837,022,808","67,003","-0.25",
"電子通路類指數      ","22,093,315","716,833,715","9,037","1.08",
"資訊服務類指數      ","4,263,223","203,630,988","2,356","-1.18",
"其他電子類指數      ","103,634,577","7,252,564,011","45,539","1.01",
"建材營造類指數      ","48,018,160","1,097,108,219","12,815","1.31",
"航運業類指數        ","71,454,851","1,423,093,996","22,431","1.13",
"觀光事業類指數      ","1,476,256","123,756,867","780","0.32",
"金融保險類指數      ","316,849,993","6,209,332,802","60,412","5.51",
"貿易百貨類指數      ","23,139,999","786,399,251","8,959","2.40",
"油電燃氣類指數      ","2,462,457","118,825,438","1,375","0.14",
"其他類指數          ","26,445,353","1,432,565,192","13,588","1.13",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

